before,after,paragraphIndex,annotation,sentences
,0,0,HT,Matt Johnson (born 3 February 1969) is a British keyboardist who plays for the funk and jazz band Jamiroquai.
,0,2,N,
,1,2,HT,"""My dad was a musician, so there was always music playing in the house; but I remember being taught by a scary old piano teacher, who must have been over 90 years old""."
,2,2,N,
,3,2,N,
,4,2,N,
,0,3,HT,His route into Jamiroquai was via an audition in 2002.
,1,3,N,
,2,3,N,
,0,4,HT,"He joined Jamiroquai on 2 May 2002, replacing the founding member Toby Smith as keyboardist."
,0,5,HT,"Johnson has also had a stint as the chief songwriting partner and producer—along with a Jamiroquai bandmate, guitarist Rob Harris—for singer-songwriter Julian Perretta, helping him create his debut album, Stitch Me Up, which was released in 2010."
,1,5,HT,"Johnson produced and co-wrote songs for the group's 2017 album, Automaton, with bandmate Jay Kay."
,2,5,HT,He also produced Jon Regen's 2019 album Higher Ground.
,3,5,HT,"In July 2020, he released three singles—""With The Music"", “ZOOM”, and “Sunshine”—to promote his new album, With the Music, which was released on 18 July 2020 in Japan, followed by a worldwide release two days later."
,4,5,N,
,0,7,HT,Johnson married Tanya Burke on 18 July 2006.
,1,7,N,
