before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Katherine Johanna Hagedorn (October 16, 1961 – November 12, 2013) was an American ethnomusicologist."
,1,0,N,
,0,1,HT,"She spent her career as a Professor of Music at Pomona College in Claremont, California, where she directed the Ethnomusicology Program, served as co-coordinator of the Gender & Women’s Studies Program, and became an associate dean."
,1,1,N,
,2,1,N,
,3,1,HT,"She became a White House fellow, and worked on the Afghanistan desk at the State Department."
,4,1,HM,"Starting in 1989, Hagedorn traveled to Cuba to study the batá drum in Matanzas Province."
,5,1,N,
,6,1,HT,"At Pomona, she taught the batá drum, Tuvan throat singing, and directed a Balinese Gamelan ensemble."
,7,1,N,
,8,1,N,
,0,3,HT,"Hagedorn, Katherine J. (2001)."
,1,3,N,
,2,3,N,
,3,3,N,
,0,4,HT,"Hagedorn, Katherine J. (2006)."
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,N,
,5,4,N,
,0,5,N,
,1,5,N,
,2,5,N,
,3,5,N,
