before,after,paragraphIndex,annotation,sentences
,0,0,HT,"John Stillwell Stark (April 11, 1841 – October 21, 1927) was an American publisher of ragtime music, best known for publishing and promoting the music of Scott Joplin."
,0,2,HT,"Stark was the eleventh of 12 children born to Adin Stark and Eleanor Stillwell Stark of Shelby County, Kentucky."
,1,2,HT,"He grew up on a farm in Bean Blossom, Indiana, and served in the Union Army during the American Civil War, where he played the bugle."
1.0,2,2,HM,"He grew up on a farm in Bean Blossom, Indiana, and served in the Union Army during the American Civil War, where he played the bugle. He married Sarah Ann Casey and raised a family, earning his living as a farmer, first in Indiana and then in Missouri near Maysville."
,3,2,N,
,4,2,HT,"Eventually John Stark tired of farming and moved to Cameron, where he went into the new business of ice-cream making."
,5,2,N,
,0,4,HT,"In 1885, Stark settled in Sedalia, Missouri and entered the music business full-time, opening an office at 516 Ohio Street and founding John Stark and Son with his 15-year-old son William."
,1,4,N,
,0,5,HM,"It was in Sedalia that Stark heard Scott Joplin play the ""Maple Leaf Rag"", and on August 10, 1899, he bought the number for $50 plus royalties of one cent per copy."
,1,5,N,
,2,5,HT,"After an initial printing of 5,000 copies, a million were eventually sold, which enabled Stark to open an office in St. Louis, Missouri (and, in 1905, New York City) and Joplin to engage in composing for a living."
,3,5,HT,"Over the next two decades, Stark published and promoted the ""classic"" style rag pioneered by Joplin with a lineup that included Joseph Lamb, James Scott, Arthur Marshall, Paul Pratt, Artie Matthews, Robert Hampton, J. Russel Robinson, and Etilmon J. Stark (his son)."
,0,7,HT,"After his wife died in 1910, Stark closed his New York office and returned to St. Louis."
0.0,1,7,HM,"After his wife died in 1910, Stark closed his New York office and returned to St. Louis. By this time New York's Tin Pan Alley was dominating ragtime music sales."
,2,7,HT,"He continued to bring out new rags until 1922, well after ragtime had succumbed to jazz, which Stark detested."
,3,7,HT,"Stark died in St. Louis on October 21, 1927."
,0,10,HT,"Jasen, David A.; Tichenor, Trebor Jay (1978)."
,1,10,N,
,2,10,N,
,3,10,N,
,4,10,N,
