before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Risa Niigaki (新垣 里沙, Niigaki Risa, born October 20, 1988) is a Japanese actress and singer."
,1,0,N,
,2,0,HT,"She joined Morning Musume in 2001 along with 3 others- Ai Takahashi, Asami Konno and Makoto Ogawa."
,3,0,N,
,4,0,N,
,0,3,HT,"Niigaki was born in Yokohama, Kanagawa."
,1,3,HT,She was the runner-up for the 'Kiss Girl Audition' in becoming the Tomy image girl before joining Morning Musume.
,2,3,N,
,0,4,HT,"In 2001, Niigaki joined Morning Musume as the fifth generation along with Ai Takahashi, Asami Konno, and Makoto Ogawa."
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,HT,"In the summer of that year, she also debuted in a shuffle unit as part of Happy 7, with two other members of her generation (Ai Takahashi and Makoto Ogawa)."
,5,4,N,
,6,4,N,
,7,4,N,
,8,4,N,
,9,4,N,
,10,4,HT,"In early 2007, Niigaki was chosen to be a member of the Morning Musume Tanjō 10nen Kinentai (モーニング娘。誕生10年記念隊) along with Kaori Iida, Natsumi Abe, Maki Goto and Koharu Kusumi - a unit created to celebrate Morning Musume's 10th anniversary."
,11,4,N,
,12,4,HT,"On June 1, 2007, Miki Fujimoto's resigned from Morning Musume, Ai Takahashi replaced Fujimoto as leader, while Risa Niigaki took Takahashi's place as sub-leader."
,0,5,N,
,1,5,HT,"In October 2007, Niigaki was placed in the unit Athena & Robikerottsu along with fellow Morning Musume member Aika Mitsui, as well as Saki Nakajima and Chisato Okai of Cute."
,0,6,HT,It then was announced in July 2008 that Niigaki and Ai Takahashi would play the 70s idol J-pop duo Pink Lady in the TV drama Hitmaker Aku Yū Monogatari.
,1,6,HT,"From August 6 until August 25, 2008, Morning Musume performed a version of Rodgers and Hammerstein's Cinderella with the Takarazuka Revue, in which Niigaki starred as the Prince."
,2,6,N,
,3,6,N,
,4,6,N,
,5,6,N,
,6,6,HT,"Niigaki became one of four members to remain in Morning Musume for seven years or more (the others being Kaori Iida, Hitomi Yoshizawa, and fellow fifth-generation member Ai Takahashi)."
,7,6,HT,"Niigaki and Takahashi became the longest-serving members in Morning Musume history, on January 17, 2009, breaking the four-year-old record set by Kaori Iida."
,8,6,HT,"Later in August, Niigaki and Takahashi became the first members to remain in Morning Musume for eight years."
,9,6,N,
,0,7,HT,"On January 9, 2011, it was announced that Ai Takahashi would graduate from Morning Musume and Hello!"
,1,7,N,
,2,7,N,
,3,7,HT,Niigaki would take over the position as leader of Morning Musume after Takahashi's graduation.
,4,7,N,
,5,7,N,
,6,7,N,
,0,8,N,
,1,8,N,
,2,8,HT,Niigaki was the fourth Morning Musume member to graduate at the Budokan.
,3,8,HT,"On May 18, 2012, Niigaki graduated from Morning Musume and Hello! Project alongside Aika Mitsui."
,4,8,N,
,0,10,HT,Niigaki began dating Yoshikazu Kotani after starring together in the stage play Absolute Boyfriend in 2013.
,1,10,N,
,2,10,HT,"On January 6, 2018, both announced on their blogs that they were filing for divorce, citing they were growing apart."
,0,14,N,
,1,14,N,
,0,15,HT,2009-01-21 – Alo Hello! 2 Niigaki Risa DVD (アロハロ！2 新垣里沙 DVD)
,0,16,HT,2010-07-14 – Alo Hello! 3 Niigaki Risa DVD (アロハロ！3 新垣里沙 DVD)
,0,24,HT,2008 – Hitmaker Aku Yū Monogatari as Kei from Pink Lady
