before,after,paragraphIndex,annotation,sentences
,0,0,HT,Ryan Griffiths (born 14 February 1978) is an Australian musician.
,1,0,HT,"From March 2002 to December 2011 he was a member of garage rock band, The Vines."
,2,0,HT,"Craig Nicholls, who founded the group, realised while touring for the promotion of their debut album, Highly Evolved (July 2002), that they needed an additional guitarist."
,3,0,N,
,4,0,HT,"As a member of The Vines he appeared on four of their studio albums, Winning Days (March 2004), Vision Valley (April 2006), Melodia (July 2008) and Future Primitive (June 2011)."
,5,0,HT,"During his tenure Griffiths provided guitars (acoustic, rhythm or lead), keyboards, percussion and backing vocals before leaving, along with their drummer, Hamish Rosser, in December 2011."
,0,2,HT,Ryan Griffiths was born on 14 February 1978 and grew up in Sydney.
,1,2,HT,"Griffiths and Craig Nicholls (founder of garage rock band, The Vines in 1994) attended the same school."
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,HT,"By March 2002 Nicholls had asked Griffiths to join The Vines, to tour and promote their debut album, Highly Evolved, which had been recorded by February."
,6,2,N,
,7,2,N,
,8,2,HT,"As a member of The Vines he appeared on their studio albums, Winning Days (March 2004), Vision Valley (April 2006), Melodia (July 2008) and Future Primitive (June 2011)."
,9,2,N,
,10,2,HT,"In 2005, as The Vines prepared for their third album, Vision Valley, Rosser indicated that he had written tracks with Griffiths but ""it's likely only Craig Nicholls's work will show up on the new album""."
,11,2,HT,"Griffiths co-wrote ""Gimme Love"" with Nicholls and Rosser, which appeared on their fifth studio album, Future Primitive and was issued as its lead single in mid-2011."
,12,2,N,
,13,2,HT,"In May 2011, Griffiths reflected on working in The Vines, ""we were always a pretty tight unit, you know?"
,14,2,N,
,15,2,N,
,16,2,N,
,17,2,HT,In December that year The Vines appeared at the Homebake music festival without Griffiths or Rosser.
,18,2,HT,"In March 2012 Rosser joined heavy rockers, Wolfmother, while Griffiths contemplated a solo career."
,0,4,HT,"According to The Vines official fan club, from 2007, Ryan Griffiths wrote songs intending to release a solo album."
,1,4,N,
,2,4,N,
,0,5,HT,"Ryan Griffiths is currently planning a tour through Europe, playing a solo acoustic set at smaller venues and festivals in summer 2014."
,1,5,N,
