before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Yuya Yagira (柳楽 優弥, Yagira Yūya, born March 26, 1990) is a Japanese actor."
,1,0,HT,"In 2004, he became the youngest winner of the Best Actor award in the history of the Cannes Film Festival for his portrayal of 12-year-old Akira in the highly acclaimed Nobody Knows."
,0,2,HT,"Yagira was 12 years old and not a professional actor, when filming began for Nobody Knows in 2002."
,1,2,N,
,2,2,HT,"He co-starred with Eriko Sato in Akane Yamada's All to the Sea which was released in 2010 and co-starred with Kie Kitano in Taro Hyugaji's Under the Nagasaki Sky, released in 2013."
,0,4,HT,"He was hospitalized on August 29, 2008 for a drug overdose, with early reports calling it a suicide attempt."
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,N,
,0,5,HM,"On January 15, 2010, Yuya Yagira married TV personality Ellie Toyota at Tokyo's Meiji Shrine."
,1,5,N,
,0,7,HT,"In 2018, Yagira became the brand ambassador for Japanese men's grooming brand GATSBY."
,1,7,N,
