before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Theodore Salvatore Fiorito (December 20, 1900 – July 22, 1971), known professionally as Ted Fio Rito, was an American composer, orchestra leader, and keyboardist, on both the piano and the Hammond organ, who was popular on national radio broadcasts in the 1920s and 1930s."
,1,0,N,
,0,2,HM,"He was born Teodorico Salvatore Fiorito in Newark, New Jersey to an Italian immigrant couple, tailor Louis (Luigi) Fiorito and Eugenia Cantalupo Fiorito, when they were both 21 years old; and he was delivered by a midwife at their 293 15th Avenue residence."
0.0,1,2,HM,"He was born Teodorico Salvatore Fiorito in Newark, New Jersey to an Italian immigrant couple, tailor Louis (Luigi) Fiorito and Eugenia Cantalupo Fiorito, when they were both 21 years old; and he was delivered by a midwife at their 293 15th Avenue residence. Ted Fiorito attended Barringer High School in Newark."
,2,2,HT,"In Italy, his mother had sung light opera."
,3,2,HM,"He was still in his teens when he landed a job in 1919 as a pianist at Columbia's New York City recording studio, working with the Harry Yerkes bands—the Yerkes Novelty Five, Yerkes' Jazarimba Orchestra and The Happy Six."
,4,2,N,
,5,2,HT,"Fio Rito had numerous hit recordings, notably his two number one hits, ""My Little Grass Shack in Kealakekua, Hawaii"" (1934) and ""I'll String Along with You"" (1934)."
,0,3,N,
,1,3,N,
,2,3,HT,"He moved to Chicago, Illinois, in 1921 to join Dan Russo's band, and the following year he was the co-leader of Russo and Fio Rito's Oriole Orchestra."
,3,3,HT,"When Russo and Fio Rito opened at Detroit, Michigan's Oriole Terrace, their band was renamed the Oriole Terrace Orchestra."
,4,3,HT,"Their first recordings (May 1922) included Fio Rito's ""Soothing."""
,5,3,N,
,0,5,N,
,1,5,N,
,2,5,N,
,3,5,N,
,4,5,N,
,5,5,N,
,6,5,HT,"Dan Russo left the band in 1928, and Fio Rito took over as leader, touring the midwest with engagements in St. Louis, Kansas City and Cincinnati."
,0,6,HT,"In August 1929, the band's first recording without Russo featured Ted Lewis on clarinet and vocal."
,1,6,HM,"Billed as Ted Fio Rito and His Edgewater Beach Hotel Orchestra, they headed for San Francisco to fill in for the Anson Weeks orchestra at the Mark Hopkins Hotel."
,0,8,N,
,1,8,N,
,2,8,N,
,0,9,HT,"The Fio Rito Orchestra's vocalists included Jimmy Baxter, Candy Candido, the Debutantes, Betty Grable, June Haver, the Mahoney Sisters, Muzzy Marcellino, Joy Lane (1947–1951), Billy Murray (""the Denver Nightingale""), Maureen O’Connor, Patti Palmer (born Esther Calonico), Kay and Ward Swingle."
,0,10,HT,"During the 1940s, the band's popularity diminished, but Fio Rito continued to perform in Chicago and Arizona."
,1,10,HT,He played in Las Vegas during the 1960s.
,2,10,HT,"In his last years, he led a small combo at venues throughout California and Nevada until his death in Scottsdale, Arizona, from a heart attack."
,3,10,HT,He is buried in the San Fernando Mission Cemetery in the Mission Hills community of northern Los Angeles.
,0,13,N,
,1,13,N,
,2,13,N,
,3,13,N,
,4,13,N,
,0,15,N,
,1,15,N,
,0,16,HT,"Fio Rito appeared as himself, with his orchestra, in a number of motion pictures during the 1930s and early 1940s."
,1,16,HT,"He and his orchestra were featured in the following films: Twenty Million Sweethearts (1934), What Price Jazz? (1934), Broadway Gondolier (1935), and Rhythm Parade (1942)."
,0,18,HT,"Fio Rito is mentioned in The Honeymooners episode, ""Young at Heart"", that aired February 11, 1956."
,1,18,N,
,0,42,N,
