before,after,paragraphIndex,annotation,sentences
,0,0,HM,Siw Gunnel Margareta Malmkvist (born 31 December 1936) is a Swedish singer and actress popular in Scandinavia and West Germany.
,1,0,HM,"She had a number one hit in West Germany in 1964 with ""Liebeskummer lohnt sich nicht"" (""Lovesickness Is Not Worthwhile""), and on 18 July 1964 she became the first Swede to have a hit on the US Billboard Hot 100 chart, when ""Sole Sole Sole"", a duet with Italian singer Umberto Marcato, entered the chart, peaking at No. 58."
,0,2,HT,"Malmkvist was born in Landskrona, Skåne County, Sweden, the youngest child of Sigrid and Albert Malmkvist."
,1,2,HT,"She had eight siblings, and her early childhood was marked by World War II; although Sweden was a neutral country, the risk of invasion was felt acutely in Landskrona, located only 22 km from the Danish capital on the other side of Öresund."
,2,2,N,
,0,4,HT,"In 1955, the 18-year-old Malmkvist won a talent show, which resulted in her being hired as a singer by Arne Domnérus."
,1,4,N,
,2,4,HT,"She was signed by the record company Metronome in 1958, being touted as the new Alice Babs, and in 1959 she became a TV host, in the entertainment Stora Famnen created by Lennart Hyland."
,3,4,N,
,4,4,HT,"Her biggest success in Sweden is ""Tunna Skivor"", the Swedish version of Connie Francis' Everybody's Somebody's Fool."
,5,4,N,
,0,5,N,
,1,5,HT,"She played Pippi Longstocking in the popular children musical production of Astrid Lindgren's Pippi Longstocking in 1980, appeared in the musical version of Some Like It Hot (see Sugar) and she played the part of Luisa in the original Swedish – and European – production of Maury Yeston's musical Nine in 1983."
,2,5,HT,"In 2002, she appeared as the Mother in Hasse Alfredson's stage play Lille Ronny at Maximteatern."
,3,5,HT,"Together with actor Thorsten Flinck, she recorded a popular Swedish cover of Nick Cave/Kylie Minogue's 1995 hit ""Where the Wild Roses Grow""."
,0,6,HT,"In 2008 and 2009, she played the part of Fräulein Schneider in the musical Cabaret at Stockholms Stadsteater, directed by Colin Nutley."
,0,7,N,
,1,7,HT,"She represented Sweden at the Eurovision Song Contest 1960 in London with ""Alla andra får varann""."
,2,7,HM,"In the following year Malmkvist sang ""April, april"" together with Gunnar Wiklund at that year's Melodifestivalen; the song won, and was performed by Barbro ""Lill-Babs"" Svensson as the Swedish representative at the international Contest, held in Cannes."
,0,8,HT,"At the Eurovision Song Contest 1969 in Madrid, Malmkvist sang the West German entry ""Primaballerina"", which finished in the 9th place."
,1,8,HT,"She performed the song ""C'est la vie"" together with Towa Carson and Ann-Louise Hanson, at Melodifestivalen 2004."
,0,9,HT,"Malmkvist was supposed to be a celebrity dancer in Let's Dance 2020 on TV4, but because of the coronavirus restrictions she could not participate."
