before,after,paragraphIndex,annotation,sentences
,0,0,HM,"John Kaizan Neptune (born November 13, 1951 in Oakland, California, United States) is an American player and builder of the shakuhachi (Japanese bamboo flute)."
0.0,1,0,HM,"John Kaizan Neptune (born November 13, 1951 in Oakland, California, United States) is an American player and builder of the shakuhachi (Japanese bamboo flute). He is known particularly for his use of the instrument in non-traditional contexts, such as jazz and cross-cultural music."
,2,0,HT,"Neptune studied ethnomusicology at the University of Hawaii, where he began to study the shakuhachi with a Japanese Buddhist priest in 1971."
,3,0,HM,"In 1973, he continued his shakuhachi studies in Kyoto, Japan, returning after one year to Honolulu to complete a degree in ethnomusicology."
,4,0,HT,"Following his graduation, he traveled again to Kyoto for several more years of intensive study, and in March 1977 he received the ""shi-han,"" or master's certificate, in the Tozan School of Shakuhachi."
,5,0,HT,"At that time he was awarded the honorary name ""Kaizan,"" which means Sea Mountain."
,6,0,HT,He lives in Japan.
,0,1,HT,"Neptune has performed in North America, Europe, Australia, and Asia and recorded more than 20 albums with a variety of musicians."
,1,1,N,
,2,1,N,
,0,2,N,
,0,3,HT,John Kaizan Neptune has recorded 21 records since 1979.
