before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Cody Daniel Johnson (born May 21, 1987) is an American country music singer-songwriter."
,1,0,HT,"He self-released six albums, including Gotta Be Me, which debuted at number two on Billboard's Country Albums chart, before releasing his first major-label album, Ain't Nothin' to It, in January 2019."
,2,0,HT,"He released his second major-label album, Human: The Double Album, in October 2021."
,0,2,HT,"Cody Daniel Johnson, also known as ""CoJo"", was born and raised in East Texas by his parents Sheila and Carl Johnson."
,1,2,N,
,2,2,N,
,3,2,HT,Johnson graduated from high school in 2005 and briefly attended Angelina College in Lufkin Texas.
,4,2,N,
,0,4,HT,"In 2006, he formed the Cody Johnson Band with his dad Carl and drummer Nathan Reedy."
,1,4,N,
,2,4,HT,"In 2006, the band added a lead guitar player, Matt Rogers, and recorded a live album, Live and Rocking, at Shenanigans and Confetti's Club in Huntsville."
,3,4,N,
,4,4,HT,"By 2009, Danny Salinas joined the band on bass guitar."
,5,4,N,
,6,4,N,
,7,4,N,
,8,4,HT,Jody Bartula replaced Whitten on fiddle in 2010.
,9,4,HT,"Johnson's next album, A Different Day, was released in 2011 and produced by Trent Willmon."
,10,4,HT,Johnson won the 2011 Texas Regional Music Award for New Male Vocalist of the Year.
,11,4,HT,"After the win, Johnson left his day job with the Texas Department of Criminal Justice to focus on music full-time."
,12,4,HT,He teamed with Kyle Park in 2012 for the Dancin' and Drinkin' at Johnson Park Tour.
,13,4,HT,"Also in 2012, Johnson's band, now composed of Reedy, Smith, Bartula, and bassist Joey Pruski, changed their name to the Rockin' CJB's."
,14,4,HT,"Johnson's fifth album, Cowboy Like Me, was released on January 14, 2014."
,15,4,N,
,16,4,N,
,17,4,HT,"As of 2014, Johnson's band comprised Smith, Bartula, Pruski, and drummer Miles Stone."
,18,4,N,
,19,4,N,
,20,4,N,
,21,4,HT,"Johnson made Houston Livestock Show and Rodeo history by becoming the first unsigned/independent artist to play to a sold-out crowd on May 15, 2019."
,22,4,HT,"Johnson's seventh album, Ain't Nothin' to It, was released on January 18, 2019."
,23,4,N,
,24,4,N,
,25,4,N,
