before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Muhal Richard Abrams (born Richard Lewis Abrams; September 19, 1930 – October 29, 2017) was an American educator, administrator, composer, arranger, clarinetist, cellist, and jazz pianist in the free jazz medium."
,1,0,HT,"He recorded and toured the United States, Canada and Europe with his orchestra, sextet, quartet, duo and as a solo pianist."
,2,0,N,
,0,2,N,
,1,2,HT,"His father, Milton, was born in Alabama and moved with his parents to Chicago."
,2,2,HT,"Richard Lewis Abrams was born there, the second of nine children, on September 19, 1930."
,3,2,N,
,4,2,N,
,5,2,N,
,6,2,HT,Abrams first attended Forrestville public school in Chicago.
,7,2,N,
,8,2,N,
,9,2,N,
,10,2,N,
,11,2,HT,"Among the future musicians Abrams met at the school were Charles Davis, Richard Davis, John Gilmore, Johnny Griffin, Laurdine Patrick, and Julian Priester."
,0,3,N,
,1,3,HT,"He later recounted that, in 1946, he decided to concentrate on the last of these, so left school and started piano lessons with a classically trained church pianist."
,2,3,N,
,3,3,HT,"""Supporting his studies in counterpoint, keyboard harmony, theory, and composition with a day job at a downtown printing company, Abrams eventually bought a second-hand piano."""
,4,3,N,
,5,3,N,
,6,3,N,
,7,3,N,
,8,3,N,
,9,3,N,
,10,3,N,
,11,3,N,
,0,6,N,
,1,6,N,
,2,6,N,
,3,6,N,
,4,6,N,
,5,6,HT,"Abrams co-founded a quintet named the MJT+3, and recorded with them in 1957, resulting in Daddy-O Presents MJT+3, which contained several of his compositions."
,6,6,HT,"Abrams also became more involved in investigating the ""occult arts"" around 1959 or 1960, and joined the Rosicrucians."
,7,6,HT,"Abrams's son, Richard Jr., was at high school in the early 1960s."
,8,6,N,
,9,6,N,
,10,6,N,
,11,6,HT,"""Abrams was able to apply his learning after organising young musicians in the area into an ensemble that rehearsed at the C&C Lounge in Chicago from 1961."
,12,6,HT,"This became known as the Experimental Band, and ""became a forum for Abrams to test his new, Schillinger-influenced compositional palette."
,13,6,HT,"""Around 1963, Abrams was part of a trio with bassist Donald Rafael Garrett and drummer Steve McCall."
,14,6,N,
,15,6,N,
,16,6,N,
,17,6,N,
,18,6,HT,"In interviews in later years, Abrams tended to downplay his influence on other, younger musicians."
,19,6,N,
,20,6,N,
,21,6,N,
,22,6,N,
,23,6,HT,"In 1965, four men – Abrams, pianist Jodie Christian, composer Phil Cohran, and drummer Steve McCall – agreed to form a new organization of musicians."
,24,6,N,
,25,6,N,
,26,6,N,
,27,6,HT,"When the AACM started a school in 1967, Abrams led the classes in composition."
,28,6,N,
,29,6,HT,"His first album for them, Levels and Degrees of Light, was recorded in 1967, and featured the recording debuts of saxophonist Anthony Braxton, violinist Leroy Jenkins, and bassist Leonard Jones."
,30,6,N,
,31,6,HT,"""Abrams took the name Muhal in 1967."
,32,6,HT,"Interviewed by the French magazine Jazz in 1973, he said that the word, its origin unclear, means 'number one'."
,33,6,N,
,0,8,HT,"In the 1970s, Abrams composed for symphony orchestras, string quartets, solo piano, voice, and big bands in addition to making a series of larger ensemble recordings that included harp and accordion."
,1,8,HT,"In the early 1970s, his big band had a weekly concert at the Transitions East performance space in Chicago."
,2,8,HT,Abrams formed a sextet from other AACM members in 1972.
,3,8,N,
,4,8,HT,"With this band, Abrams had his first international concerts, playing the Berlin Jazz Festival in 1973."
,5,8,HT,"He had a successful solo concert at the Montreaux Jazz Festival the following year, as well as touring Europe with the Art Ensemble of Chicago."
,6,8,HT,"During this time, Abrams recorded extensively under his own name (frequently on the Black Saint label), and as a sideman for musicians such as Marion Brown (Sweet Earth Flying, 1974), Anthony Braxton (Duets 1976, 1976), Roscoe Mitchell (Roscoe Mitchell Quartet, 1976), and Chico Freeman (Morning Prayer, 1976, and Chico, 1977)."
,0,9,HT,Abrams left Chicago for New York in 1976.
,1,9,HT,"After initially living with other musicians, he moved his family there the following year."
,2,9,N,
,3,9,HT,"Initially, there were very few concerts, but he garnered press attention and was able to record annually with Black Saint."
,4,9,HT,"Experience in writing extended compositions also helped Abrams and other AACM musicians in New York: ""The compositions themselves showed that they were outside of the mainstream of jazz, and notice was taken by classical people."
,5,9,N,
,6,9,HT,"""In the late 1970s, Abrams was also part of the jazz peer-review panels for the National Endowment for the Arts."
,7,9,N,
,8,9,N,
,9,9,HT,"""He was involved in the local Loft Jazz scene in New York."
,10,9,HT,"In 1982, he presented an orchestral work at that year's New Music America festival in Chicago."
10.0,11,9,HM,"In 1982, he presented an orchestral work at that year's New Music America festival in Chicago. He also helped set up the New York Chapter of the AACM, which first presented concerts in the city in 1982."
,0,11,HT,"In 1990 Abrams won the Jazzpar Prize, an annual Danish prize within jazz."
,1,11,HT,Abrams received a 1997 Foundation for Contemporary Arts Grants to Artists Award.
,2,11,HT,"In 2005, the fortieth anniversary of the founding of the AACM, some of Abrams's solo and ensemble pieces were presented by the organization in New York."
,3,11,HT,In May 2009 the National Endowment for the Arts announced that Abrams would be one of the recipients of the 2010 NEA Jazz Masters Award.
,4,11,HT,"In June 2010, Abrams was given the Lifetime Achievement Award by New York City's premier jazz festival, known as the Vision Festival."
,5,11,HT,"Abrams died at his home in Manhattan, at the age of 87."
,6,11,N,
,0,13,N,
,0,19,HT,"Kabalaba (AECO, 1978)With Barry Altschul"
,0,20,HT,You Can't Name Your Own Tune (1977)With Hamiet Bluiett
,0,21,HT,Saying Something for All (1998)With Anthony Braxton
,0,26,N,
,1,26,HT,"(Hi Hat, 2016)With Marion Brown"
,0,29,N,
,1,29,HT,[1976])With Jack DeJohnette
,0,30,HT,"Made in Chicago (ECM, 2013 [2015]) with Larry Gray, Roscoe Mitchell and Henry ThreadgillWith Kenny Dorham"
,0,31,HT,Kenny Dorham Sextet (1970)With Marty Ehrlich
,0,32,HT,Emergency Peace (1990)With Chico Freeman
,0,35,HT,Freeman & Freeman (1981)With Barry Harris
,0,36,N,
,1,36,HT,"1 (Koch Jazz, 1997) with Don Cherry, Steve Lacy, Charlie Rouse, Roswell Rudd, Richard Davis, Ben Riley, Ed BlackwellWith Eddie Harris"
,0,38,HT,"Eddie Harris Sings the Blues (Atlantic, 1972)"
,0,40,HT,"That Is Why You're Overweight (Atlantic, 1975)With Joseph Jarman"
,0,41,HT,As If It Were the Seasons (1968)With Leroy Jenkins
,0,42,HT,"Lifelong Ambitions (Black Saint, 1977)With Clifford Jordan"
,0,43,HT,"Inward Fire (Muse, 1978)With Robin Kenyatta"
,0,44,HT,Beggars and Stealers (1977)With George E. Lewis
,0,45,HT,"Shadowgraph (1978, Black Saint)With Roscoe Mitchell"
,0,49,N,
,1,49,N,
,0,50,HT,Daddy-O Presents MJT+3 (1957)With Woody Shaw
,0,51,HT,"The Iron Men with Anthony Braxton (Muse, 1977 [1980])With Sonny Stitt"
