before,after,paragraphIndex,annotation,sentences
,0,0,HT,Jack R. Anderson was appointed Director of Bands at the University of Pittsburgh in 1995 after serving as assistant director at Pitt for 9 years.
,1,0,N,
,2,0,HT,"As a music educator in Pennsylvania for 37 years, he has served as a guest conductor and adjudicator for PMEA throughout Western Pennsylvania."
,3,0,HT,"On 10 September 2012, he announced his retirement to members of the marching band at rehearsal and in an email to band alumni, to be effective at the conclusion of the 2012–2013 academic year."
,0,4,N,
,1,4,N,
,0,6,HT,"In 2007, Anderson was awarded the Distinguished Service to Music Medal for marching band, the highest national award presented by Kappa Kappa Psi, National Honorary Band Fraternity."
,1,6,N,
,2,6,N,
,0,8,HT,"Jack and his wife Peggy met while in the Pitt Band as undergraduates, and they live in Scott Township."
,1,8,N,
,2,8,N,
