before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,N,
,2,0,HT,"His music compositions have earned their way onto the hit lists of various Malayalam movies which comprise Calendar, (2009), Bombay March 12 (2011), Immanuel (2013), God for Sale (2013), Mailanchi Monjulla Veedu (2014), Theeram (2017), Engeyum Naan Irupen (2017) etc."
,0,1,N,
,1,1,N,
,2,1,N,
,0,3,N,
,1,3,HT,"Though he had worked with many popular musicians, his early associations were mainly done with the music director Bijipal and those years as a keyboard programmer had given him numerous opportunities to work on various blockbusters alongside famous musicians and film makers."
,0,4,N,
,1,4,N,
,2,4,N,
,0,5,HT,"In 2008, he debuted into the Malayalam film industry with his composition for the movie ‘Chandranilekulla Vazhi’."
,1,5,HT,"Afzal Yusuff has composed a number of songs for films, namely, Calendar (2009), Bombay March 12 (2011), Immanuel (2013), Ithu Pathiramanal (2013), God For Sale (2013), Mailanchi Monjulla Veedu (2014), Theeram (2017), Engeyum Naan Irupen (2017) etc."
,2,5,N,
,3,5,N,
,4,5,N,
,5,5,N,
,0,6,N,
,1,6,HT,"His name had been nominated and considered for many awards and accolades which include Kerala State Special Jury mention in the year 2013 for the movies Immanuel and God For Sale, Best Music Director Award in Cera Music Awards held by 92.7 Big FM for the movies Immauel and Pathiramanal in 2013 etc."
