before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Adam Craig is an American country music singer-songwriter from Tenino, Washington."
,1,0,HT,"In March 2011 he signed to Sony/ATV Music Publishing, and has co-penned songs including Parmalee's ""Close Your Eyes"", Jason Aldean's ""Church Pew or Bar Stool"", Dustin Lynch's ""World to Me"", and Love and Theft's ""Whiskey on My Breath""."
,2,0,HT,"Now signed to Stoney Creek Records, Craig has released his self-titled debut EP, and his debut single to country radio called ""Reckon"", written by Randy Montana, also off of his self titled EP was ""Just a Phase"" which climbed into the top 40."
,3,0,N,
,4,0,HT,"This song stayed on radio for just under a year when he finally released the ""If You're Lucky"" single track."
,5,0,N,
,6,0,N,
,0,2,HT,"Adam Craig grew up in Tenino, Washington, 75 miles south of Seattle."
,1,2,N,
,2,2,HM,"After playing one year of college baseball, and touring in a three-piece country band, Adam decided to focus on music, performing with Sara Evans and meeting with a Nashville-based producer."
,3,2,HT,In 2004 Adam moved to Nashville.
,0,4,N,
,1,4,N,
,2,4,N,
,3,4,HT,"In 2010 Adam had his first song recorded by a major label artist, with ""Church Pew or Bar Stool"" by Jason Aldean."
,4,4,HT,"It was that song and others that landed him signing with Sony/ATV in April 2011, and to the Broken Bow label group in 2014."
,5,4,HT,Craig was credited as one of the country artists to watch in 2017 by Sounds Like Nashville.
,6,4,HT,Craig parted way's with Stoney Creek in October 2019.
