before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,N,
,2,0,N,
,0,1,N,
,1,1,N,
,2,1,N,
,3,1,N,
,0,3,HM,"Coley Dennis, Matt Cherry, Steve Scarborough and Phil Horan began making music together in January 2000 and in June played their first show at the now-defunct Above Bookstore in Athens, Georgia."
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,N,
,5,3,HT,"Cherry left the group temporarily in 2003, replaced by Tristan Wraight."
,6,3,HT,"Following a 2004 Japan tour with MONO, Horan left the group and the band went on hiatus for a year."
,0,4,HT,"In 2005, the band reconvened with Jerry Fuchs (Turing Machine, The Juan MacLean, !!!)"
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,HT,"The band signed with Temporary Residence in 2007, releasing their third album Inventions for the New Season later that year followed by the Inventions Remixes 12"" featuring remixes by Tim Goldsworthy and Justin Van Der Volgen."
,5,4,HT,"In 2008 Scarborough left the group and was replaced by bassist Chris McNeal (Some Soviet Station, Vincas)."
,6,4,N,
,7,4,N,
,0,5,HT,"On November 8, 2009, Fuchs died suddenly after falling down an elevator shaft in Williamsburg, Brooklyn."
,1,5,N,
,2,5,HT,He was 34 years old.
,0,6,HT,"Throughout the following year, Dennis, Cherry and McNeal worked to finish the album they had started recording with Fuchs (his drum tracks were recorded just three months before his death)."
,1,6,HT,"On November 8, 2010 (exactly a year after Fuchs' death)"
,2,6,N,
,3,6,HM,The band toured the US and Europe throughout 2010 and 2011 with A.E. Paterra filling-in on drums.
,0,7,HT,"The band wrote most of the songs on 2012's Maserati VII initially with an Oberheim DMX drum machine but recruited Mike Albanese (Cinemechanica, Shannon Wright, Bit Brigade) to play many of the drum parts in the studio."
,1,7,N,
,2,7,N,
,0,8,N,
,1,8,N,
,2,8,N,
,0,9,N,
,1,9,HT,Their next album (recorded in Athens and mixed by John Congleton) will be released in Spring 2020 in tandem with the band's twenty-year anniversary.
,0,12,HT,Coley Dennis – guitars (2000–present)
,0,13,HT,Matt Cherry – guitars (2000–present)
,0,14,HT,Chris McNeal – bass (2008–present)
,0,15,HT,Mike Albanese – drums (2012–present)Former
,0,16,HT,Phil Horan – drums (2000–2004)
,0,17,HT,Jerry Fuchs – drums (2005–2009; died 2009)
,0,18,HT,Steve Scarborough – bass (2000–2008)Touring
,0,19,HT,A.E. Paterra – drums (2010–2011)
,0,20,HT,Josh McCauley – guitars (2008–2009)
,0,21,HT,Tristan Wraight – guitars (2006–2007)
,0,25,N,
,0,32,N,
