before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Esther Zaied, better known by her married name Esther Ofarim (Hebrew: אסתר עופרים‎; born June 13, 1941), is an Israeli singer."
,1,0,N,
,2,0,HT,"After marrying Abi Ofarim in 1958, she was half of the husband-and-wife folk duo Esther & Abi Ofarim in the 1960s."
,3,0,N,
,0,3,N,
,1,3,N,
,2,3,HT,"In 1958, Esther met Abi Ofarim, a guitarist and dancer, whom she later married."
,3,3,HT,She was a student in his dance studio in Haifa.
,4,3,HT,Esther served four months in the Israeli Army before she was discharged due to her marriage to Abi.
,5,3,HT,American director Otto Preminger cast Esther for a small role in the film Exodus (1960).
,6,3,HT,"In 1960, Esther landed the role of Katzia in the play The Legend of Three and Four at the Habima Theatre."
,7,3,HM,"In 1961, she won first at Israel's first pop song festival in Tel Aviv, where she sang ""Saëni Imchá Bemachol"" (Take Me with You When You Dance) and ""Naamah"", written by Pnina and Tsvi Avni, accompanied by Kol Yisrael orchestra under Gary Bertini."
,8,3,HM,"In 1962, Esther released her self-titled debut solo album and was invited to join Frank Sinatra in his performances in Israel."
,9,3,HT,Kol Yisrael radio then sent her to the Sopot International Song Festival in Poland.
,10,3,N,
,0,5,HT,"Esther and Abi settled in Geneva, Switzerland, where she took part in the 1963 Eurovision Song Contest representing Switzerland with the song ""T'en va pas""."
,1,5,N,
,2,5,N,
,0,6,N,
0.0,1,6,HM,"""T'en va pas"" was released as single on Philips Records in 1963, reaching No. 39 in Germany. In 1963, Esther had a starring role in the German film Es war mir ein Vergnügen."
,0,7,N,
,1,7,N,
,0,8,HT,"In 1963 and 1964, Esther and Abi had success on the charts in Europe."
,1,8,HM,"In the fall of 1964, Esther embarked on a tour of the United States with the Smothers Brothers."
,2,8,N,
,3,8,N,
,4,8,HT,"""By 1965, Esther was well known throughout Europe."
,5,8,N,
,6,8,N,
,0,9,HT,"In 1966, Abi and Ofarim had their first hit with ""Noch einen Tanz"", an English version of which, ""One More Dance"", was a hit in the UK two years later, peaking at No. 13."
,1,9,HT,"Their greatest success in Germany was in 1967 with ""Morning of My Life"", which was written by the Bee Gees."
,2,9,N,
,3,9,HT,"They performed live concerts in New York City and London, and they toured Europe before separating in 1969."
,0,11,HT,Esther began recording as a solo artist in the early 1960s.
,1,11,N,
,2,11,N,
,3,11,N,
,0,12,N,
,1,12,HT,"In 1982, she released the album Complicated Ladies on Mercury Records with Eberhard Schoener, Wolf Wondratschek, and Ulf Miehe."
,0,13,HM,"In 1984, she played in Joshua Sobol's play Ghetto, produced by Peter Zadek in Berlin."
,1,13,N,
,2,13,N,
,0,15,HT,"At the age of 18, Esther married Abi Ofarim on December 11, 1958."
,1,15,HT,"They separated in 1969, and their divorce was finalized in Germany in November 1970."
,2,15,HT,"Esther later married assistant television director Philipp von Sell, who is 18 years her junior."
,3,15,HT,"They had a son, David von Sell, born in New York in 1983."
,4,15,N,
,5,15,N,
,0,17,HT,"In 1965, Esther won an Edison Award at the Grand Gala du Disque in Holland."
,1,17,HT,"In 1966, Esther was voted Germany's best female singer."
,0,20,HT,1962: אסתר רייכשטאט (Esther Reichstat) (Israphon)
,0,21,N,
,1,21,N,
,0,23,N,
,1,23,HT,Esther Im Kinderland (Philips 843 995 PY)
,0,24,N,
,1,24,N,
,0,26,N,
,1,26,N,
,0,28,N,
,1,28,N,
,0,30,N,
,1,30,N,
,0,33,N,
,1,33,N,
