before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Gregory Jay Leon (born May 19th, 1958) is a Los Angeles hard rock guitarist notable for his stints in Quiet Riot and Dokken."
,1,0,N,
,2,0,HT,"Leon is considered an influential and important musical personality in the Hollywood Hard Rock/Heavy Metal scene of the late 1970s and early 1980s, playing an integral part in the successive fortunes of the acts he was associated with."
,0,2,HT,"Greg Leon was born in 1958 and grew up in Glendale, California, a foothills community of Los Angeles, and immediately made an impact on the blossoming live hard rock scene of Hollywood's Sunset Strip in the late 1970s."
,1,2,N,
,2,2,HT,"The Invasion would release the ""Every Time"" b/w ""Stay With Me Tonite"" 7"" single with Vera on bass who was fired when it was discovered by Leon that he had been moonlighting with Armored Saint."
,3,2,HT,"Vera's replacement, Chuck Stevenson and Elizondo played with Leon on the Greg Leon Invasion picture disc released by Azra/R2R in 1983."
,4,2,N,
,5,2,HT,"During this period Leon also had a considerable local reputation as a guitar teacher, working at Rhoads' mother's guitar studio in Burbank."
,0,4,HT,Leon had several incarnations of the Invasion and played with various LA acts after his exciting early days.
,1,4,N,
,0,5,HT,"In the late 1990s, Leon fronted a band called Wishing Well which also featured Survivor drummer Marc Droubay and English-born bassist Stuart Brooks (ex-Black Cat Bones, Leaf Hound, The Pretty Things)."
,1,5,N,
,2,5,HT,"However, by 2003 Leon was once again playing the LA club scene under the name The Greg Leon Invasion, featuring Boston-born bassist George Roelke and Ohio-born drummer Greg Stevens, taking the group for a European festival tour in 2005 on the strength of new recordings, coupled with the myth related to his name."
,3,5,HT,"The line-up also performed July 13, 2007 at the annual 1980s-era hard rock music festival Rocklahoma."
,4,5,HT,In 2008 former White Lion drummer Greg D'Angelo replaced Stevens in the band.
,5,5,HT,Leon is married with Canadian singer Suza Wood and in 2005 he produced her first album titled Sweet Freedom.
,0,7,N,
,1,7,N,
,0,8,HT,Greg Leon Invasion (1983)
,0,11,N,
