before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Alasdair Mackie ""Algy"" Ward (born 11 July 1959) is an English rock and roll bass guitarist and singer."
,1,0,N,
,2,0,N,
,0,2,N,
,1,2,HT,"Ward's first appearance with the band was in 1977 on their third single, ""This Perfect Day."""
,2,2,HT,"He also played on their second album Eternally Yours and third album Prehistoric Sounds, both released the same year, just as the band began to experiment with a jazzier R&B sound."
,3,2,N,
,0,4,N,
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,N,
,5,4,N,
,0,6,N,
,1,6,N,
,2,6,HT,"He hired Peter and Mark Brabbs to play with him, and in 1980 Tank was officially formed."
,3,6,N,
,4,6,N,
,5,6,N,
,6,6,N,
,0,8,HT,"In 1997, Tank reformed with Ward on vocals and bass, Bruce Bisland on drums, and Tucker and Evans on guitars."
,1,8,N,
,2,8,N,
,0,10,HT,"In 2008, a new Tank was announced, fronted by Tucker and Evans."
,1,10,N,
,2,10,N,
,3,10,N,
,4,10,N,
,5,10,N,
,6,10,N,
