before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Frankie Masters (born Frank E. Masterman; April 12, 1904 – October 28, 1990) was a big band leader."
,1,0,HT,"Elected to the American Federation of Musicians, Local 10 in Chicago, on February 13, 1924, Masters's performance career endured through the 1970s."
,0,2,HT,"Born in St. Marys, West Virginia, to Alice (née Evans) and William Masterman, Masters graduated from Robinson High School in southern Illinois."
,1,2,N,
,2,2,HT,"During the summer, he found work as a guitarist with the orchestra on the cruise ship S.S. President Madison as it headed for Asia."
,3,2,HT,"When he returned, he joined a big band led by Benny Krueger at the Tivoli Theatre in Chicago."
,4,2,N,
,0,3,HT,"He signed with Victor Records in 1927 and began his recording career, but didn't achieve much success until he switched to Vocalion Records in 1939."
,1,3,N,
,2,3,N,
,3,3,HT,"From the mid-1930s through the remainder of his career, Masters largely led hotel house bands in Chicago and New York City that focused on dinner shows and dancing."
,4,3,N,
,5,3,HT,"Notable among his vocalists were Marion Francis (née Marion Francis Charlesworth; 1917–2011) and Phyllis Miles (aka Myles), later to become his wife."
,6,3,N,
,0,4,HT,"Frankie Masters and his Orchestra recorded extensively, producing 124 sides on Vocalion, Okeh, and Columbia between 1939 and 1942, During that same time, they cut several hundred songs for World and Lang-Worth transcription services that provided music to radio stations on a subscription basis and were not released for purchase by the general public."
,1,4,HT,It was also during this period that the Music Corporation of America (now MCA Inc.) organized a sponsored radio show for the Masters orchestra.
,2,4,N,
,3,4,HT,Also featured each week was poet-journalist Edgar Guest.
,4,4,N,
,5,4,N,
,0,5,N,
,1,5,HT,"Later that year and into early 1951, they had a weekly program called Walgreen's Open House."
,0,6,HT,"Then in the fall of 1974, when the Empire Room of the Palmer House reopened for the season, the Frankie Masters Orchestra became the new house band, replacing Ben Arden and his band, which had been appearing there since 1957."
