before,after,paragraphIndex,annotation,sentences
,0,0,N,
,0,3,HT,Di Leo has been a member of Nena since 2001 and is still touring with the singer in Germany and abroad.
0.0,1,3,HM,Di Leo has been a member of Nena since 2001 and is still touring with the singer in Germany and abroad. He also took part in the making of several Nena's masterpieces such as Willst Du Mit Mir Gehn  or Made In Germany and was awarded gold and platinum records.
,0,5,N,
,1,5,N,
,0,6,HT,"In January 2012; citing a need to concentrate on other projects, he and Rich Ward left the band."
,0,8,HT,"With Sean Delson's announcement to ""retire"" from Fozzy, to pursue other musical interests; Fozzy announced Di Leo as Delson's replacement, on September 9, 2011."
,1,8,N,
,2,8,HT,"Di Leo's first show as a member of Fozzy was at the House of Blues, in Paradise, Nevada, on October 15."
,0,9,N,
,1,9,N,
,2,9,N,
,3,9,N,
,4,9,HT,"On July 10, Fozzy released their first single from their new album, as ""Sandpaper"" (featuring M. Shadows of Avenged Sevenfold) was published onto YouTube with an ""Evolution of Fozzy"" video."
,5,9,N,
,6,9,N,
,0,11,HT,with Nena2002: Madou und das Licht der Fantasie
,0,23,N,
,1,23,N,
,2,23,HT,Headwith Summerland1996: Summerland
,0,24,N,
,1,24,N,
,2,24,N,
,0,29,N,
,1,29,N,
,2,29,N,
,0,31,HT,2009: Made in GermanyPlatinum Record Award2002: Nena feat.
,1,31,N,
