before,after,paragraphIndex,annotation,sentences
,0,0,HT,Sir Henry Coward (26 November 1849 – 10 June 1944) was a British conductor and composer.
,0,1,HT,"Born in Liverpool to parents in the entertainment industry, Coward took an apprenticeship to a cutler in Sheffield."
,1,1,N,
,2,1,HT,"Coward's interest in music developed from a tonic sol-fa class, and in 1876 he founded the Sheffield Tonic Sol-fa Association."
,3,1,HT,"This was renamed the Sheffield Musical Union, and Coward was its director until 1933."
,4,1,HT,"His choral legacy is still visible in Sheffield, following Sheffield Music Union's 1837 merger with the Sheffield Philharmonic Chorus, a choir which still performs to this day."
,5,1,HT,"In 1889, Coward obtained a B. Mus. degree at the University of Oxford, and in 1894, became a Doctor of Music."
,6,1,HT,"He returned to Sheffield, where he became the chorus master of the Sheffield Music Festival."
,7,1,HT,"He conducted societies in Leeds, Huddersfield, Newcastle and Glasgow, and toured worldwide with the Sheffield Choir."
,8,1,N,
,9,1,HM,"In 1897, having established a reputation for conducting large numbers of singers in Sheffield parks, he was invited to oversee a gathering of 60,000 school-children in Norfolk Park in Sheffield, to entertain Queen Victoria."
,10,1,HT,"Dan Godfrey wrote that ""it is doubtful whether England has ever produced a better or more gifted choir trainer than Coward..."
,11,1,HT,"He has evolved, formulated and put into practice a method of choral technique which has had the result of bringing about a revival of singing in chorus which has spread through the whole Empire."
,12,1,HT,"""After World War I, Henry Coward faced criticism for being unable to conduct an orchestra, but was knighted in 1926 and, from 1929 to 1944, served as President of the Tonic Sol-fa College in London."
,13,1,N,
,14,1,HT,"""Coward was an active Freemason being initiated in Furnival Lodge No.2558 Sheffield in 1896 and becoming a founding member of University Lodge No.3911 Sheffield in 1919."
,0,2,HT,"Sir Henry Coward died in 1944, aged 94."
