before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Chava Alberstein (Hebrew: חוה אלברשטיין‎, born 8 December 1946 in Poland) is an Israeli musician, lyricist, composer, and musical arranger."
,0,2,HT,"Born Ewa Alberstein in Szczecin, Poland, her name was Hebraized to Chava when she moved to Israel with her family in 1950."
,1,2,N,
,2,2,HT,"In 1964, when she was seventeen, Alberstein was invited to appear at the Hammam Nightclub in Jaffa."
,3,2,N,
,4,2,N,
,5,2,N,
,6,2,HT,"Early in her career, she appeared at the Amami Cinema in Haifa's Neve Sha'anan neighborhood."
,7,2,N,
,8,2,HT,Alberstein was drafted into the Israel Defense Forces in 1965 and became one of many Israeli artists to rise to stardom by entertaining the troops.
,0,4,N,
,1,4,N,
,2,4,HT,"In 1980, she began to write and compose."
,3,4,N,
,4,4,N,
,5,4,HT,"In 1986, Alberstein wrote music for her husband's film Stalin's Disciples."
,6,4,HT,Levitan died in 2010.
,7,4,N,
,0,6,N,
,0,7,HT,"If [Israel has] a true folk singer, it is Chava Alberstein."
,0,9,N,
,1,9,N,
,2,9,HT,"In 1989, her song ""Had Gadya"" (a spin-off on the traditional song ""Chad Gadya"", sung at the Passover seder), in which she criticizes Israel's policy towards Palestinians, was banned by Israel State Radio."
,3,9,N,
,4,9,N,
,0,11,N,
,1,11,HT,"In 1999, she received the Itzik Manger Prize."
,2,11,HT,"On 28 January 2011, she received the Lifetime Achievement Music Award from the Israel Association of Composers, Authors and Publishers of Musical Works, and holds honorary doctorates from Tel Aviv University and the Weizmann Institute of Science of Israel."
,3,11,HT,"On 13 May 2018, she was awarded an honorary doctorate in music from Brandeis University."
,0,13,N,
,1,13,N,
,2,13,N,
