before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Kamasi Washington (born 1981) is an American jazz saxophonist, usually playing tenor saxophone."
,0,2,HT,"Washington was born in 1981 and raised in Los Angeles, California."
,1,2,HT,"He is a graduate of the Academy of Music of Alexander Hamilton High School in Beverlywood, Los Angeles."
,2,2,N,
,3,2,HT,They released their debut album Young Jazz Giants in 2004 on Birdman Records.
,4,2,HT,Washington joined the Gerald Wilson Orchestra for its 2005 album In My Time.
,5,2,N,
,6,2,HT,"His debut solo recording, The Epic, was released in May 2015."
,7,2,HT,The mini-album/EP Harmony of Difference followed in September 2017.
,8,2,N,
,0,3,HT,"Washington has played along with a diverse group of musicians including Wayne Shorter, Herbie Hancock, Horace Tapscott, Lauryn Hill, Nas, Snoop Dogg, George Duke, Chaka Khan, Flying Lotus, Mike Muir, Francisco Aguabella, St. Vincent, the Pan Afrikaan People's Orchestra, Run the Jewels and Raphael Saadiq."
,0,4,HT,"On June 25, 2020, Washington, Terrace Martin, Robert Glasper, and 9th Wonder announced the formation of the supergroup Dinner Party."
,1,4,N,
,2,4,N,
,3,4,N,
,0,9,HT,"Young Jazz Giants with Cameron Graves, Stephen Bruner, Ronald Bruner Jr. (Birdman, 2004)"
,0,14,N,
,0,18,HT,"Dinner Party with Robert Glasper, Terrace Martin, 9th Wonder (Sounds of Crenshaw/Empire, 2020)With"
,1,18,N,
,0,27,HT,"Gold by Ryan Adams (Lost Highway, 2001)"
,0,30,HT,"Perseverance by Phil Ranelin (Wide Hive, 2011)"
,0,31,HT,"DreamWeaver by George Duke – on ""Ball & Chain"" with Teena Marie, and 5 other tracks (Heads Up, 2013)"
,0,33,HT,"Up by Stanley Clarke – on ""I Have Something to Tell You Tonight"" (Mack Avenue, 2014)"
,0,34,N,
,1,34,HT,"by Flying Lotus (Warp, 2014)"
,0,35,HT,"To Pimp a Butterfly by Kendrick Lamar – saxophone on ""u"", string arrangement for ""Mortal Man"" (Aftermath/Interscope, 2015)"
,0,39,HT,"Damn by Kendrick Lamar – strings on ""Lust"" (Top Dawg/Aftermath/Interscope, 2017)"
,0,44,N,
