before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Charles Jaffe (1917 – August 16, 2011) was an American conductor and musical director, after starting out as a violinist with the Curtis String Quartet in Philadelphia."
,1,0,HT,"As musical director of West Side Story, he was nominated for a Tony Award in 1964."
,0,2,HT,"Jaffe was born and raised in Philadelphia, Pennsylvania."
,1,2,N,
,2,2,HT,"He was admitted to the Curtis Institute of Music at the age of 12, graduating in 1933."
,3,2,HT,"There, he played a famous Stradivarius violin, called the Marquis, which was built in 1685."
,0,5,HT,"In 1933, at the age of 17, Jaffe joined the Philadelphia Orchestra as a violinist, becoming the orchestra's youngest member."
,1,5,HT,"In 1935, he joined the Curtis String Quartet, which was formed in 1927 by students of the Curtis Institute of Music."
,2,5,N,
,3,5,HT,"They toured throughout the United States and internationally, including a performance in the jubilee celebration for King George V in England in 1935."
,4,5,HM,"In 1945, Jaffe moved to New York City, where he became a violinist in the NBC Symphony Orchestra under conductor Arturo Toscanini."
,5,5,N,
,0,7,N,
,1,7,HT,"He served as musical director on Fiddler on the Roof for five years, working with six different Tevyes, including Zero Mostel."
,2,7,HT,Jaffe was nominated for the 1964 Tony Award for Best Conductor and Musical Director on the revival of West Side Story.
2.0,3,7,HM,"Jaffe was nominated for the 1964 Tony Award for Best Conductor and Musical Director on the revival of West Side Story. He was also the musical director on the 1964 stage production of the musical Gentlemen Prefer Blondes at the Oakdale Musical Theater in Wallingford, Connecticut, which starred Jayne Mansfield as Lorelei Lee."
,4,7,HT,"Around 1958, Jaffe became conductor of the American Ballet Theatre."
,5,7,HT,"He also arranged music for the Metropolitan Opera, and recorded with performers including Jan Peerce, Risa Stevens, Nat King Cole, Lena Horne and Ethel Merman."
,0,9,N,
,1,9,N,
,2,9,HT,"He died at the age of 94 on August 16, 2011, at his home in Warminster, Pennsylvania."
,0,11,HT,"My Fair Lady (musical director, 1956–62)"
