before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Glenn Snoddy (May 4, 1922 – May 21, 2018) was an engineer and studio owner in Nashville, Tennessee."
,1,0,N,
,0,3,N,
,1,3,HT,"After the war, he began his career as a radio engineer and worked his way up to the famed Nashville clear-channel station WSM (AM)."
,2,3,N,
,3,3,HT,"In 1961, While engineering Marty Robbins' song, Don't Worry at The Quonset Hut, a technical malfunction unexpectedly transformed session musician Grady Martin's Danelectro six-string baritone guitar tone into an unusual distorted sound."
,4,3,N,
,5,3,N,
,6,3,HT,"""I'm pretty sure what happened was the primary transformer opened up, causing session player Grady Martin's guitar sound to go from clean to bludgeoning"", Snoddy told The Tennessean in 2013."
,7,3,N,
,8,3,N,
,9,3,N,
,10,3,HT,"So I had to get busy and conjure some other way to make it happen,"" Snoddy recalled in a 2013 Vintage Guitar magazine interview."
,11,3,N,
,12,3,N,
,13,3,N,
,14,3,N,
,0,4,HT,"In 1967, Snoddy opened Woodland Sound, a studio that recorded artists such as Neil Young, Tammy Wynette, Nitty Gritty Dirt Band among many others."
,1,4,HT,Kansas' Dust in the Wind was recorded at Woodland in 1977.
