before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Paul Hartmut Würdig (born 30 November 1980), better known as Sido, is a German rapper."
,1,0,N,
,2,0,N,
,3,0,N,
,4,0,HT,"After his breakthrough with his debut album Maske in 2004, he was always seen wearing a silver skull mask."
,5,0,HT,"However, since 2005, he no longer wears the mask."
,0,1,HT,"Würdig's career began in 1997, as one half of duo Royal TS (now A.i.d. S) with B-Tight, both of whom were later signed to the label Berlin hip hop Royal Bunker and then to Aggro Berlin in 2001."
,1,1,HT,"As of 2009, Sido is signed to Urban/Universal Music Group."
,0,3,N,
,1,3,HT,"At the age of eight, he and his younger sister were brought up by their mother in East Berlin in the Prenzlauer Berg neighborhood."
,2,3,N,
,3,3,N,
,4,3,N,
,5,3,N,
,0,6,HT,Sido has been active in the music business since 1997.
,1,6,HT,"Together with his best friend B-Tight he released several EPs and demos under the name Royal TS, which were never officially published, at the Berlin underground hip hop label Royal Bunker."
,2,6,N,
,3,6,HT,"The two made a dubplate from Arschficksong and DJ Tomekk played them in clubs all over Germany, presenting Sido to a wider audience for the first time."
,4,6,N,
,5,6,N,
,0,8,HT,"Sido's solo career began in 2002 with the ""Arschficksong"" (""Ass-fuck song"") on the sampler Aggro Ansage Nr."
,1,8,N,
,0,9,HT,"In 2004, Sido's debut album Maske was released, reaching No. 3 on the German charts and selling more than 180,000 copies to date, achieving gold status."
,1,9,N,
,2,9,HT,"The original album was banned because of the song ""Endlich Wochenende"" (""Finally weekend"") which, according to the Federal Department for Media Harmful to Young Persons, glorified the use of drugs."
,3,9,N,
,4,9,N,
,0,10,N,
,1,10,N,
,0,12,N,
,0,13,HT,"In 2005, Sido performed with Brainless Wankers and represented Berlin in the Bundesvision Song Contest 2005 with the song ""Mama ist stolz"", placing 3rd with 113 points."
,1,13,N,
,2,13,N,
,0,14,HT,"In December 2006, Sido released his second album Ich, which reached No. 4 in the German album charts."
,1,14,N,
,2,14,N,
,0,15,N,
,1,15,N,
,2,15,N,
,0,16,HT,"In 2007, Sido and B-Tight (alias A.i.d.S.) formed their label Sektenmuzik and a rap-crew named Die Sekte (with Rhymin Simon and Vokalmatador)."
,1,16,N,
,0,19,HT,"In August 2008, Sido joined the seventh season of Popstars, called ""Just 4 Girls"", as a jury member, along with Detlef D!"
,1,19,N,
,2,19,N,
,0,23,HT,"On 30 October 2009, Sido released his fourth studio album Aggro Berlin."
,1,23,N,
,2,23,HT,In this song Sido talks about growing up in East Germany and his later life in West Berlin.
,3,23,HT,He reported that he kept his East Berlin origins secret for a long time for fear of bullying.
,0,25,HT,"Würdig has a son, whose name and date of birth are not known publicly, but he references him in the songs ""Aggro Gold"" and ""2010"", amongst others."
,0,26,HT,He began dating former Nu Pagadi lead singer Doreen Steinert in mid-2005 and on 14 February 2010 they became engaged.
,1,26,N,
,2,26,HT,"Just a few weeks later, in early May 2012, Würdig confirmed rumors that he had started dating German TV presenter Charlotte Engelhardt."
,3,26,HT,Sido had a second son with Engelhardt in 2013.
,4,26,N,
,0,30,HT,"July 2004, Sido performed live in Stuttgart for the festival MTV HipHop Open."
,1,30,HT,"During his performances he insulted Frankfurt rapper Azad's mother saying: ""If we had a bed right here, I'd bang Azad's mother""."
,2,30,HT,"A week later Sido and Azad met each other backstage, and after a short dispute, it escalated into a brawl that involved the artists of Aggro Berlin and Bozz Music."
,3,30,N,
