before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,HT,"He served as president of Columbia Records from 1989 to 2003, and as Chairman from 1994 to 2003."
,2,0,HT,"In April 2003 he became president of Columbia's umbrella company, Sony Music U.S., overseeing its music labels, and was named Chief Executive Officer of Sony Music Label Group, U.S. in 2004."
,3,0,HT,"He resigned from that position on June 1, 2006."
,4,0,HT,"As of 2012, Ienner was a music business consultant, a principal in an advertising agency, and the founder and owner of several restaurants in Naples, Florida."
,0,3,HT,"In 1969, Ienner began his career in the music industry by taking a job in the mailroom of Capitol Records."
,1,3,HT,"From 1972 to 1977, Ienner and his brother Jimmy Ienner ran a music production, management, and publishing company called C.A.M. U.S.A., which worked with such artists as Three Dog Night, Grand Funk Railroad, Blood, Sweat & Tears, and Eric Carmen."
,2,3,N,
,3,3,HT,"In 1977, he co-founded Millennium Records with his brother Jimmy Ienner, serving as executive president."
,0,5,HT,Ienner joined Arista Records in 1983 as vice president of promotion.
,1,5,HT,"In 1988, then-president Clive Davis appointed Ienner to executive vice president and general manager."
,2,5,HT,"Ienner became particularly well known for this promotion and marketing of Whitney Houston, who had a historic seven consecutive #1 Billboard Hot 100 hits during the 1980s."
,3,5,HT,"Other notable promotional activity included a commentary in Billboard magazine Ienner authored in 1988 which initiated the “When You Play It, Say It” campaign."
,4,5,N,
,0,7,HT,"In 1989, at the age of 36, Ienner was named president of Columbia Records, the youngest executive ever to head the record label."
,1,7,N,
,2,7,N,
,3,7,N,
,4,7,N,
,5,7,HT,"In 1994, Ienner was promoted to chairman of Columbia Records (while retaining his title as president), which he held until 2003."
,6,7,HT,In seven of the 13 years that he served as president—the longest tenure of anyone to hold that title—Columbia was the No. 1 record label.
,7,7,HT,"In 2003, Ienner was named chairman of Sony Music U.S., overseeing all of Sony’s music labels, including Columbia, Epic, Sony Music Nashville, and Sony Urban Music."
,8,7,N,
,9,7,HT,"In a 2017 interview with Howard Stern, the singer-songwriter John Mellencamp strongly implied that he left Columbia Records because of racist remarks Ienner made about the background vocalist on Mellencamp's 2001 single ""Peaceful World."""
,10,7,HT,"The British singer George Michael claimed to have overheard Ienner referring to him as a ""faggot,"" triggering the singer's 1994 legal effort to dissolve his contract with Columbia."
,11,7,N,
