before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Michael DelGuidice is an American musician, multi-instrumentalist, singer, and songwriter, best known as rhythm guitarist and vocalist of Billy Joel's band, and as the lead vocalist and pianist for the Long Island band Big Shot."
,1,0,HT,He had played 15 years as a Billy Joel cover artist and later joined Joel's band at Joel's invitation in 2013.
,0,2,N,
,1,2,HT,He was 13 years old when he first started playing Joel's music.
,2,2,HT,"He grew up on the North Shore, where he spent a lot of time watching Joel's Live from Long Island concert video and hanging out in the music room at Miller Place High School where he practiced the songs of Joel, Elton John and Paul McCartney."
,3,2,N,
,0,4,HT,DelGuidice started his music career performing in Long Island piano bars and saloons.
,1,4,HT,He started singing songs of Billy Joel in Miller Place High School’s vocal jazz band in the late 1980s.
,0,5,HT,"He struggled for many years to pay the bills pushing and performing his original music and finally releasing 2 music albums, Miller Place and My Street."
,1,5,HT,"In 2000, DelGuidice started the band Big Shot, which is a tribute to the music of Billy Joel."
,2,5,N,
,3,5,N,
,4,5,N,
,5,5,N,
,0,6,HT,"Byrnes and Joel's drummer since 2005, Chuck Burgi joined regular bassist Nick Dimichino, keyboardist Carmine Giglio and saxophonist John Scarpulla in filling out Big Shot’s lineup and DelGuidice continued to sing in concerts."
,1,6,HT,Having Joel's band members Byrnes and Burgi in Big Shot in 2011 started the progression into the whole process of getting DelGuidice involved with Joel's band.
,0,7,N,
,1,7,HM,"On August 4, 2015, DelGuidice was the opening act for Joel's closing concert at Long Island's Nassau Veterans Memorial Coliseum in Uniondale."
,2,7,HT,"Comedian Kevin James came out that night to play ""Miami 2017""."
,3,7,HT,"Months later, James texted DelGuidice to see if he had a song they could use as the theme to his CBS show Kevin Can Wait, DelGuidice sent over ""Ordinary Guy"", a tune he wrote for a 2011 reality show about tribute bands that never made it to air."
,4,7,N,
,5,7,HM,"On October 15, 2013, Joel came to listen to the rehearsal of DelGuidice at the Paramount Theater in Huntington."
,6,7,HT,"After noticing the dedication to Joel’s music, DelGuidice was asked by Joel himself to join his European tour of that year."
,7,7,HT,"In 2013, DelGuidice joined the Billy Joel Band playing rhythm guitar and vocals."
,8,7,HT,"On June 24, 2016, DelGuidice performed with Big Shot at the Paramount Theatre in Huntington."
,9,7,N,
,10,7,N,
,11,7,HT,"On August 9, 2016, DelGuidice performed the opera classic ""Nessun dorma"" for the first time with Joel at Madison Square Garden."
,12,7,N,
,13,7,HT,"DelGuidice and John Mongiardo are working to release ""Victoria's Song"", an unreleased song by Doug Stegmeyer, a member of Joel's band who committed suicide in 1995."
,0,9,HT,"DelGuidice lives in Bradenton, FL as of 2019."
,1,9,N,
