before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Melinda Jane Bordelon (March 6, 1949 – November 18, 1995) was an American painter and illustrator whose professional work adorns magazine covers, articles, and advertisements—as well as album covers, book covers, and video game packaging—produced from the early 1970s through the 1990s."
,1,0,N,
,0,2,HT,"Melinda Jane Bordelon was the daughter of Dr. Howard M. Bordelon (a urologist) and Mary Jane Peters Bordelon, of Amarillo, Texas."
,1,2,HT,"Interested in art from an early age, she was a third-prize winner in a newspaper coloring contest when she was 12 years old."
,2,2,N,
,0,4,HT,"Shortly after Bordelon relocated from Texas to Cornwall, New York in the early 1970s, the weekly magazine New York commissioned her to contribute a painting to a collection illustrating dramatic scenes from the Watergate scandal."
,1,4,HT,She was one of the few artists selected who had never worked with the magazine before.
,2,4,HT,"Within a year, through her work for various magazines, Bordelon became a highly sought-after illustrator in American media."
,3,4,HT,"Among her magazine cover illustrations were the June 1974 issue of National Lampoon, the October 1976 issue of Sesame Street Magazine, and the October 1982 issue of Harper's Magazine."
,4,4,N,
,5,4,HT,The Society of Illustrators recognized Bordelon for her illustration work on three occasions between 1974 and 1977.
,6,4,HT,"The Society first awarded her for the cover of the 1974 Brownsville Station album School Punks, which she illustrated by commission of Atlantic Records."
,7,4,HT,"In the spring of 1975, the Society exhibited this album art, among others, at Illustrators XVII, the 17th such exhibition at their contemporary art gallery in New York."
,8,4,HT,"In addition, they subsequently exhibited her work at Illustrators XVIII (1976) and Illustrators XIX (1977)."
,9,4,N,
,10,4,HT,"In her later years, Melinda Bordelon lived in Austin, Texas and took up photography."
