before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Theodosius Kaskamanidis (September 24, 1971 – November 11, 2016), better known as ""Saki Kaskas"" or ""Captain Ginger"", was a Greek-Canadian video game music composer, best known for his soundtracks in the Need for Speed series."
,0,2,HT,"Saki was born in Krefeld, West Germany, in 1971, to Greek parents."
,1,2,HT,"Shortly after he was born, the whole family moved to Vancouver, British Columbia, Canada."
,2,2,N,
,3,2,HT,"He practiced 5 hours a day and in two years he was in his first band, Omnibol."
,4,2,N,
,5,2,N,
,6,2,N,
,7,2,N,
,8,2,N,
,0,4,HT,"In 1994, Saki joined The Heavy Lounge."
,1,4,N,
,2,4,N,
,3,4,HT,"In 1996, Jeff got Saki a contract for The Need for Speed."
,4,4,HT,"Soon after that, Saki became a full-time composer for EA, and he composed music for NHL 97, NHL 98, Need for Speed II, Need for Speed III: Hot Pursuit, Need for Speed: High Stakes, Need for Speed: Porsche Unleashed, Rugby 2001, Missile Command, and Mass Effect 2."
,0,6,N,
,0,7,HT,"In 2012, Saki Kaskas began to record again, composing music on his own behalf, and for newer games such as Sleeping Dogs."
,0,9,HT,"Kaskas died of a fentanyl overdose on November 11, 2016, in his Vancouver apartment; he had been battling heroin addiction for over a decade."
,1,9,HT,"A posthumous album he was working on at the time of his death, Theodosius, was released in 2019."
,2,9,N,
,0,23,HT,EXCLUSIVE interview with Saki Kaskas for Romulus Club - 2014-02-12
