before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,N,
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,N,
,6,2,N,
,7,2,N,
,0,3,N,
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,HT,"In 2000, the duo issued a self-released 4-track CD-R demo called Taai Liira."
,5,3,HT,"In 2002, the band released their first album on the Italian S.P.K. R/Radio Luxor record label, called Piirrah."
,6,3,N,
,7,3,N,
,8,3,HT,"In 2007, the band moved to the label Gravitator and released Jraah Mraah."
,9,3,HT,"Their song ""Teremiah K'ruun"" was used in an Alfa-Bank 2007 New Year commercial."
,10,3,HT,"In 2008, the band released Zii under the label Art Music Group."
,11,3,N,
,12,3,HT,"In mid-2010, their tenth anniversary album, El Mariil was released, with an unusual medieval sound."
,13,3,N,
,14,3,N,
,15,3,HT,Physical copies of the album were released in December 2012 on Shadowplay Records.
,16,3,N,
,17,3,N,
,0,5,N,
,1,5,N,
,2,5,N,
,3,5,N,
,0,7,N,
,1,7,N,
,2,7,N,
,3,7,N,
,4,7,N,
,0,9,HT,Dvar (1995) (cassette tape)
,0,10,HT,Raii (1997) (cassette tape) (self-release)
,0,11,HT,Taai Liira (2000) (4-track CD-R demo) (self-release)
,0,12,HT,Hissen Raii (2002) (self-release)
,0,13,HT,Piirrah (2002) (S.P.K. R/Radio Luxor)
,0,16,HT,Taai Liira (2004) (Re-release+bonus) (Irond)
,0,18,HT,Oramah Maalhur (2005) (Irond)
,0,19,HT,Jraah Mraah (2007) (Gravitator)
,0,21,HT,Fayah (2009) (Art Music Group)
,0,22,HT,Madegirah – Bizarre Rares and Early Works (2009) (Shadowplay Records)
,0,26,HT,Elah (2011 Web release and 2012 version with 3 bonus tracks)
,0,37,HT,Legkoye Leto (Light Summer) (2005) (CD Snegiri)
,0,39,N,
,0,40,HT,Gnomy protiv el'fov (Гномы против эльфов) (2006) (split with Caprice)
