before,after,paragraphIndex,annotation,sentences
,0,0,HT,Wayne Ian Duncan (31 May 1944 – 4 December 2016) was an Australian rock musician.
,1,0,HT,"In 1970 he was a founding member of the doo-wop band, Daddy Cool, providing bass guitar and backing vocals."
,2,0,N,
,3,0,N,
,4,0,N,
,5,0,HT,"In late November 2016 Duncan had a stroke and died a week later, he was survived by his domestic partner, Anne, and by two children."
,6,0,N,
,7,0,N,
,0,2,HM,"Wayne Ian Duncan was born on 31 May 1944 and grew up in Preston, a Melbourne suburb, as one of six children."
,1,2,N,
,2,2,HT,"He learned to play bass guitar and, from 1959, periodically performed in instrumental groups including the Ramrods and then the Lincolns."
,3,2,HM,"Duncan and Gary Young (drums, vocals) were the rhythm section of numerous Melbourne-based bands from 1963."
,4,2,N,
,5,2,N,
,6,2,HT,"The Lincolns added a singer, Bob Johnson, when beat music broke through in 1964."
,7,2,N,
,8,2,HT,"The touring version of the Rondells in 1965 were Duncan, Treble and Young joined by John Sullivan on rhythm guitar who was later replaced by Barry Rodgers."
,9,2,HT,"Bobby & Laurie, backed by the Rondells, had a No. 1 hit, with their cover version of Roger Miller's ""Hitch Hiker"", in May 1966."
,10,2,N,
,11,2,HT,"In February 1967, following the split of Bobby & Laurie, Allen formed a soul music group, Dice, later renamed the Laurie Allen Revue."
,12,2,N,
,13,2,N,
,0,3,N,
,1,3,N,
,0,4,HT,"Duncan and Young formed a progressive rock group, Sons of the Vegetal Mother in late 1969 with Ross Hannaford on lead vocals and lead guitar, and Ross Wilson on lead vocals, harmonica and rhythm guitar."
,1,4,N,
,2,4,HT,"They included: Mike Rudd (later in Spectrum) (bass guitar), Trevor Griffin (piano), Jeremy Kellock (Jeremy Noone) (tenor sax), Tim Partridge (bass guitar), Ian Wallace (alto sax), Simon Wettenhall (trumpet) and Bruce Woodcock (tenor sax)."
,3,4,HT,"As a side project of the Sons of the Vegetal Mother, Duncan, Hannaford, Wilson and Young formed Daddy Cool in 1970."
,4,4,HT,"In May 1971 Rosemary Fairbarn of The Canberra Times caught their performance and observed, ""With a sound so together and free of mind-blasting, complicated pieces, its rhythm arousing the dancers and its non-association with rockie back-jazz..."
,5,4,N,
,6,4,HT,"""According to Australian music journalist, Ian McFarlane, ""Duncan and Young comprised the tightest rhythm section of the day, with Duncan's melodic, yet always 'in the pocket', bass lines as the solid pulse for the whole..."
,7,4,N,
,8,4,N,
,9,4,HT,The group were inducted into the ARIA Hall of Fame in 2006.
,10,4,N,
,11,4,N,
,12,4,HM,"Daddy Cool, with Duncan, Hannaford, Wilson and Young, reformed in 2005, released a single in February of that year and play at a benefit concert for victims of the 2004 tsunami at the Myer Music Bowl, Melbourne."
,13,4,HT,"A new Daddy Cool recording, ""The Christmas Bug"", was released for charity."
,14,4,HT,"A new Daddy Cool album, The New Cool was released in 2007 on Liberation Records."
,15,4,HT,"Duncan died in December 2016 and was survived by his partner, Anne, and two children."
,16,4,HT,"McFarlane observed, ""It was reported that he had suffered a stroke last week from which he never recovered""."
