before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Hasen Káripjanuly Qojahmetov (Kazakh: Хасен Кәріпжанұлы Қожахметов) (born 9 August 1949) is a Kazakh political activist, composer, journalist, and a member of the Writers Union of Kazakhstan, and a participant in the 1986 Jeltoqsan unrising."
,1,0,HT,He is known to be critical opponent of Nursultan Nazarbayev and attempted to be a candidate in 1991 and 2015 Kazakh presidential election.
,0,2,HT,Qojahmetov was born in a railway station in the village of Matay in the Aksu District and was one of the ten children.
,1,2,HT,"His father, Karmijan Qojahmetov, was a railroad engineer, machinist and a disabled World War II veteran who was from Semey and happened to leave the town before the Soviet Union tested its first nuclear bomb on 29 August 1949 there."
,2,2,HT,His mother was half Polish and Ukrainian who was transferred to Zhetysu in 1910.
,0,3,HT,"In 1969, Qojahmetov was conscripted to the army while he was studying at the Tchaikovsky Musical College in the city of Alma-Ata."
,1,3,N,
,2,3,HT,Qojahmetov was accused of starting a nationalist sentiment and was punished by being isolated from others in a locked place for 2 years.
,3,3,HT,"As a result, he ended up escaping the facility in February 1970 by walking next to a railroad track and sneaking in to different train wagons where he eventually made it to Alma-Ata."
,4,3,N,
,5,3,HT,"After that, he returned to his musical college where he graduated in 1972."
,0,4,HT,"From 1998, Qojahmetov is the director of the Kazakh Museum of Folk Musical Instruments in Almaty."
,0,6,HT,"At the age of 20, Qojahmetov became a nationalist and believed that Kazakhstan is better off as an independent country."
,1,6,HT,"Throughout the 1970s, he lived and worked in Esik, wrote poems and articles criticizing the Soviet Union."
,2,6,HT,"In the autumn of 1975 and in April 1977, Qojahmetov produced anti-government leaflets."
,3,6,HT,He came to Alma-Ata to distribute 670 articles and leaflets to expose the discriminatory policies of the Soviet Union and the CPSU to the students of the Veterinary Institute.
,4,6,HT,"As a result, he was imprisoned for two years in prison."
,0,7,HT,"After being released from prison in 1979, Qojahmetov composed music and worked as a director and a teacher at various musical colleges where he gained prominence."
,0,8,HT,He participated in the Jeltoqsan riot that took place in December 1986.
,1,8,N,
,2,8,HT,"However, he was later released on 7 March 1989."
,3,8,N,
,4,8,HT,"In 1991, he became the leader of the Jeltoqsan National Democratic Party."
,0,9,HT,"From September 1991, Qojahmetov organized protests in Alma-Ata to release protesters who were involved in Jeltoqsan, allow direct presidential elections, and for Kazakhstan to declare its independence from the Soviet Union by 16 December, the 5th anniversary of Jeltoqsan riot."
,1,9,HT,"After the Supreme Council of the Kazakh SSR announced elections on 16 October 1991, Qojahmetov sought to be a candidate."
,2,9,N,
,3,9,HT,"In early 1992, Qojahmetov led protests across Kazakhstan."
,4,9,HT,"In 1994, he became the leader of the Azat Civil Movement of Kazakhstan."
,5,9,HT,"In 1995, Nazarbayev proposed extending his term and changing the constitution."
,6,9,N,
