before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Tim Riley (born 1960) reviews pop and classical music for NPR, and has written for The New York Times, truthdig, the Huffington Post, the Washington Post, Slate.com and Salon.com."
,1,0,N,
,2,0,HT,"Since 2009, he has taught digital journalism at Emerson College in Boston."
,3,0,HT,Brown University sponsored Riley as its critic-in-residence in 2008.
,4,0,HT,"His first book was Tell Me Why: A Beatles Commentary (Knopf/Vintage 1988), a critique of the Beatles' music, which The New York Times said brought ""new insight to the act we've known for all these years""."
,5,0,N,
,6,0,HT,"His television appearances include Morning Joe, PBS NewsHour, CBS Morning and Evening News, MTV, and the History Channel."
,0,1,HT,"Riley gave a keynote address at Beatles 2000, the first international academic conference in Jyväskylä, Finland."
,1,1,N,
,2,1,HT,"His subsequent projects include the music metaportal Riley Rock Index and a biography of John Lennon (Hyperion, 2011), which was included in Kirkus Reviews' list of the Best Nonfiction of 2011."
,3,1,HT,"In 2016, the National Arts and Entertainment Journalism Association awarded Riley the Best Book Review Award at LA's Millennium Biltmore Hotel as part of the Los Angeles Press Awards."
,4,1,N,
,0,7,HT,"Lennon: The Man, the Myth, the Music - The Definitive Life (2011), ISBN 978-1401324520"
,0,8,HT,"What Goes On: The Beatles, Their Music, and Their Time (Walter Everett and Tim Riley, 2019), ISBN 978-0190949877"
