before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Harry Volpe (born Onofrio Volpe, April 7, 1904 – January 16, 1995) was an early jazz guitarist and pioneering music publisher."
,1,0,HT,"Following the introduction and popularization of the guitar in jazz in the 1920s by Eddie Lang ‒ and prior to the world's introduction to the playing of Django Reinhardt and Charlie Christian ‒ Volpe was in the vanguard of leading early virtuoso jazz guitarists whose collective style became known as plectrum guitar marked by solo and duet jazz guitar compositions, and included Carl Kress, Dick McDonough, Al Valenti, and Frank Victor."
,2,0,HM,"Volpe is known for his early plectrum guitar duet recordings with Frank Victor in 1936, starting a music publishing company in the 1930s, playing with Django Reinhardt in 1946 in Reinhardt's first US visit, having a Harry Volpe Epiphone guitar introduced in 1955, and having a long career writing guitar instruction books."
,0,2,HT,"Volpe was born in Grotte, Sicily and began his musical career on clarinet, but switched to guitar at the age of 8."
,1,2,N,
,2,2,HT,"At 14, he emigrated with his father to New York City, and following a bout of tuberculosis, was teaching in Manny's Music Studio at the age of 15 and playing banjo in a Barber Shop trio."
,3,2,HT,"By 1922, he was on the RKO circuit and in 1924 he joined the Ted Navarre band where he remained until 1932."
,4,2,HT,In 1932 he was selected as the first guitarist of the Radio City Music Hall orchestra.
,5,2,HT,"In 1936, Volpe recorded duets with Frank Victor on the Decca label, was involved in the introduction of the Gretsch Synchromatic 400, and opened Volpe's Guitar Center which he operated until 1941."
,6,2,HT,From 1941-1944 he worked with Paramount and RCA.
,7,2,HM,"In 1946, while on tour with Duke Ellington in the US, Django Reinhardt visited and played with Harry Volpe."
,8,2,HT,"From the late 1940s into the early 1950s, Volpe continued living and performing in New York, but a separation from his wife and resulting legal issues prompted a move to southeast Florida in 1954."
,9,2,N,
,0,5,HT,Around the World with Harry Volpe (1965)
