before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Dylan Kwabena Mills  (born 18 September 1984), better known by his stage name Dizzee Rascal, is a British MC, rapper, songwriter and record producer."
,1,0,N,
,0,1,HT,Dizzee Rascal released his debut album Boy in da Corner in 2003.
,1,1,HT,"It earned him the 2003 Mercury Prize, and has since been considered a grime classic."
,2,1,N,
,3,1,N,
,0,3,HT,Mills was born in London.
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,HT,"""He attended a series of schools in east London, including Langdon Park School, and was expelled from four of them, including St Paul's Way Community School."
,5,3,N,
,6,3,N,
,7,3,N,
,8,3,N,
,9,3,N,
,10,3,HT,"He began making music on the school's computer, encouraged by a music teacher, and during the summer holidays attended a music workshop organised by Tower Hamlets Summer University, of which he is now a patron."
,11,3,N,
,12,3,N,
,13,3,N,
,0,6,N,
,1,6,N,
,2,6,HT,"In 2002, he jointly formed the Roll Deep Crew, a 13-piece garage collective, with former school friends."
,3,6,N,
,4,6,N,
,5,6,N,
,6,6,HT,"Rascal had an ongoing feud, from late 2003, with fellow underground grime artist Crazy Titch, which began when a fight broke out between the pair during a set on a guest show on the pirate radio station Deja Vu FM."
,7,6,N,
,0,7,HT,"After winning a Sidewinder Award for Best Newcomer MC in 2002, Dizzee was a judge on the Sky1 show Must Be The Music."
,1,7,HT,"He also did a verse on the Roll Deep remix of ""Let's Push Things Forward"" on the 2002 album Weak Become Heroes and 12"" single by The Streets."
,0,9,N,
,1,9,N,
,2,9,N,
,3,9,N,
,4,9,N,
,0,11,N,
,1,11,N,
,2,11,N,
,0,13,HT,"In 2004, Dizzee Rascal won the NME Award for Innovation."
,1,13,N,
,2,13,HT,"The first single from the album, released two weeks earlier in August 2004, was titled ""Stand Up Tall""; it was written and produced by grime producer DJ Youngstar of Pulse-X. The title track was featured on the soundtrack for the first FIFA Street video game."
,0,14,N,
,1,14,N,
,2,14,N,
,0,15,HT,"Later in 2004, Dizzee Rascal was part of Band Aid 20, a group of British musicians who re-recorded ""Do They Know It's Christmas?"""
,1,15,N,
,2,15,N,
,3,15,N,
,0,16,HT,"In 2004, Dizzee Rascal made an international endorsement deal with urban brand Eckō Unltd. and designed his own shoe with Nike in 2005."
,1,16,N,
,2,16,N,
,3,16,N,
,4,16,N,
,5,16,N,
,0,18,HT,"Dizzee's third album, Maths + English, was released on 4 June 2007."
,1,18,N,
,2,18,N,
,0,19,N,
,1,19,HT,"During the year, Dizzee worked with cross-genre artist Beck on a remix of the song ""Hell"
,2,19,N,
,3,19,N,
,0,20,N,
0.0,1,20,HM,"The official US album was released on 29 April 2008; it contained two tracks not on the European release, but it did not include the track ""Pussyole'"". It was Dizzee's first album to be released under the Definitive Jux label."
,2,20,N,
,3,20,N,
3.0,4,20,HM,"In December of that year, he was arrested following an alleged incident involving a baseball bat in southeast London. He was released on bail to return to a police station later in December."
,0,22,HT,"Rascal released his fourth studio album, Tongue n' Cheek, on 21 September 2009."
,1,22,N,
,2,22,HT,"Its release was announced on Friday Night with Jonathan Ross, where Dizzee Rascal revealed some details about the album, including track information and production."
,3,22,N,
