before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Terry Kelly, CM (born 1955) is a Canadian country/folk music artist, athlete and professional speaker."
,1,0,N,
,2,0,N,
,3,0,HT,"In 2003, Kelly was inducted into the Order of Canada, the highest civilian honour within the Canadian system of honours."
,4,0,HM,He sang the Canadian National Anthem at the Opening Ceremonies for the 2010 Vancouver Paralympic Winter Games and also sang at the official installation ceremony of the 28th Governor General of Canada (David Lloyd Johnston) in 2010.
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,N,
,0,3,HT,"At the Canadian Track Championships, Kelly won Silver (2nd place) in 1979 and once more in 1980."
,1,3,N,
,2,3,HT,"He competed in the 1980 Paralympics in Arnhem, Netherlands and carried the Olympic torch as part of the cross Canada Torch Relay."
,3,3,HT,"Kelly released his first studio album, On the Move, in 1985."
,4,3,HT,"His second album, Face to Face, was released in 1988."
,5,3,HT,"""In My Father's House,"" the first single from Kelly's third studio album, 1992's Divided Highway, was nominated for Single and SOCAN Song of the Year at the 1993 Canadian Country Music Association Awards."
,6,3,HT,"The same year, Kelly set an East Coast Music Awards record when he won every award that he was nominated for, including Album of the Year (Divided Highway), SOCAN Song of the Year (In My Father's House), Male Vocalist of the Year, Country Artist of the Year and Entertainer of the Year."
,7,3,HT,He was also nominated for a 1995 Juno Award for Best Country Male Vocalist.
,8,3,N,
,0,4,HT,"In 2000, Kelly was presented with the King Clancy Award."
,1,4,HT,"The following year, Kelly received an Honorary Doctorate of Civil Laws from the University of King's College."
,2,4,HT,He also received an Honorary Doctorate of Fine Arts from Saint Mary’s University in 2002.
,3,4,HT,"Kelly's 2002 album, The Power of the Dream was the first music CD in the world with Braille liner notes."
,4,4,HT,"In 2003, Kelly was appointed to the Order of Canada."
,5,4,HT,"Kelly released his first Christmas album, Old Tyme Christmas, in 2004."
,6,4,HT,"In 2005, he was presented with the Humanitarian Award from the Canadian Country Music Association."
,7,4,HT,Kelly travelled to Afghanistan in 2007 to perform for Canadian troops.
,8,4,HT,"In 2016, Kelly was inducted into the Canadian Disability Hall of Fame."
,0,6,HT,"Kelly's most recent single, ""A Pittance of Time"", was released in 2003."
,1,6,HT,"The song inspired a musical production, Two Minutes of Silence - A Pittance of Time."
,2,6,HT,"The song was motivated by an interaction Kelly observed at a drug store on November 11, 1999."
