before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Wendy and Bonnie Flower were American singing sisters, who recorded the album Genesis in 1969 for Skye Records."
,1,0,N,
,2,0,N,
,0,1,HT,"The sisters grew up in Millbrae, California, in the San Francisco Bay suburbs."
,1,1,N,
,2,1,HM,"In 1967, Wendy played and recorded with an early San Francisco psychedelic band called Crystal Fountain; Bonnie later joined the band as drummer."
,3,1,HT,"The following year, Tjader heard some of the Flower sisters' acoustic home demos and arranged a recording session with Skye."
,4,1,N,
,5,1,N,
,6,1,N,
,7,1,N,
,8,1,HM,"In 1971, while planning for additional recording with the Flower sisters, McFarland died of methadone poisoning in mysterious circumstances in a New York bar."
,9,1,HT,"In the early 1970s, Wendy and Bonnie provided background vocals on two Cal Tjader albums for Fantasy Records."
,10,1,N,
,0,2,N,
,1,2,N,
,2,2,N,
,3,2,HT,"In 2010, French singer Laetitia Sadier of UK group Stereolab recorded ""By the Sea"" for release on her album The Trip."
,4,2,HT,"After singing guest harmony with Super Furry Animals at San Francisco's The Fillmore, New York's The Tonic and London's ICA, Wendy Flower performed (backed by Jane Weaver and The High Llamas) as one of the Lost Ladies of Folk at the 2007, Jarvis Cocker-curated Meltdown Festival."
,5,2,HT,"She sang on Weaver's Fallen By Watchbird album and, in 2013, released her own indie-pop album, New."
,6,2,N,
