before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,HT,"She was signed as the flagship artist on Streamsound Records, a label founded in 2012 by Byron Gallimore."
,0,2,HT,"Dreyer debuted in 2012 with the singles ""Guy's Girl"" and ""Confessions"", both of which charted on Hot Country Songs."
,1,2,HT,"She also wrote ""Home Alone Tonight"" was recorded by country music artist Luke Bryan as a duet with Karen Fairchild of Little Big Town for his fifth studio album, Kill the Lights (2015)."
,2,2,N,
,3,2,HT,"In early 2013, Deyer released her third single, ""Half Broke Horses""."
,4,2,HT,"Dreyer's debut album, I Am Jaida Dreyer, was released on February 26, 2013."
,5,2,N,
,6,2,N,
,7,2,N,
