before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Jerome Joseph Kohl (November 27, 1946 – August 4, 2020) was an American musicologist, academic journal editor, and recorder teacher."
,1,0,N,
,0,2,N,
,1,2,N,
,2,2,HT,"He received his undergraduate, and in 1971, his master's degree in music from the University of Nebraska.: 242  Drafted into the army, he played in an army band during the Vietnam War."
,3,2,HT,"Afterwards, he started his doctoral studies in music theory at the University of Washington in Seattle."
,4,2,HT,"In the 1970s, Kohl joined the Seattle Recorder Society, attending and running classes at their meetings, as well as teaching privately."
,5,2,HT,"In 1976, Kohl co-founded and became the board president of the Early Music Guild (EMG, now called Early Music Seattle) in Seattle, attracting international players to perform in the city."
,6,2,HT,"The EMG held a monthly concert by local players, and in 1980, Kohl played a concert with music from the 14th century to modern times."
,7,2,HT,He continued to teach recorder for the Society for decades.
,0,3,HT,"Kohl concluded his studies in 1981 with his PhD thesis, titled ""Serial and Non-Serial Techniques in the Music of Karlheinz Stockhausen from 1962–1968""."
,1,3,HT,He was managing editor of the journal Perspectives of New Music from 1985 to 1999.
,2,3,HT,"Between 2005 and 2018, he was Secretary of the Department of Classics at the University of Washington."
,3,3,HT,"In 2018, Kohl became Administrative Assistant at the university's Department of Political Science."
,4,3,N,
,5,3,N,
,6,3,HT,"He collaborated with Stockhausen, traveling to Europe annually, and co-authored books with him."
,7,3,HT,"Kohl died in Seattle from a sudden heart attack, on August 4, 2020, at the age of 73."
,8,3,HT,"His death was commemorated by a memorial tribute in Perspectives of New Music, which described his 2017 book on Stockhausen's Zeitmaße as ""an astounding masterpiece""."
,0,5,HT,Jerome Kohl (1979).
,1,5,N,
,2,5,N,
,3,5,N,
,4,5,N,
,5,5,N,
,6,5,N,
,7,5,N,
,0,6,N,
,1,6,HT,Serial and  Non-Serial Techniques in the Music of Karlheinz Stockhausen from 1962–1968 (PhD thesis).
,2,6,N,
,3,6,N,
,0,8,HT,Pascal Decroupet; Elena Ungeheuer; Jerome Kohl (1998).
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,N,
,5,8,N,
,6,8,N,
,7,8,N,
,0,9,HT,Ivanka Stoianova; Jerome Kohl (1999).
,1,9,N,
,2,9,N,
,3,9,N,
,4,9,N,
,5,9,N,
,6,9,N,
,7,9,N,
,0,12,N,
,1,12,N,
,2,12,N,
,3,12,N,
