before,after,paragraphIndex,annotation,sentences
,0,0,HM,"Oliver Sain Jr. (March 1, 1932 – October 28, 2003) was an American saxophonist, songwriter, bandleader, drummer and record producer, who was an important figure in the development of rhythm and blues music, notably in St Louis, Missouri."
,0,2,HT,"He was born in Dundee, Mississippi, United States, and was the grandson of Dan Sane, the guitarist in Frank Stokes' Memphis blues act the Beale Street Sheiks."
,1,2,N,
,2,2,N,
,3,2,HM,"In 1949, he moved to Greenville, Mississippi to join his stepfather, pianist Willie Love, as a drummer in a band fronted by Sonny Boy Williamson, soon leaving to join Howlin’ Wolf where he acted as a drummer intermittently for the following decade."
3.0,4,2,HM,"In 1949, he moved to Greenville, Mississippi to join his stepfather, pianist Willie Love, as a drummer in a band fronted by Sonny Boy Williamson, soon leaving to join Howlin’ Wolf where he acted as a drummer intermittently for the following decade. After returning from the United States Army draft, serving in the Korean War, he returned to Greenville, and took up the saxophone to rejoin Love in Little Milton's backing band."
,5,2,HM,"Sain moved to Chicago in 1955, sometimes sitting in with Howlin' Wolf's band and becoming acquainted with the owners of Chess Records."
,6,2,HM,"In 1959, he was invited by Little Milton to join him for club engagements in East St Louis, and over time became Little Milton's musical director, as well as performing occasionally with Ike Turner's Kings of Rhythm."
,7,2,N,
,8,2,HT,"After a few years, Sain left Little Milton's band and installed Fontella Bass and Bobby McClure as co-lead singers in his Oliver Sain Soul Revue."
,9,2,HM,"The band made its first recordings in 1964, and the following year Sain wrote and produced Bass and McClure's number 5 R&B chart hit, ""Don't Mess Up a Good Thing"" recorded at the Chess studios in Chicago and released on the subsidiary Checker label."
,10,2,N,
,11,2,HT,"After Bass left Sain's band for a solo career, she was replaced by Barbara Carr, who continued to sing with Sain until 1972."
,12,2,HM,"He set up his own recording studio, Archway, in St Louis in 1965, and recorded and produced artists such as the Montclairs and Julius Hemphill, developing ""a distinctively full, dynamic sound that would come to help define the St. Louis soul aesthetic."""
,13,2,HT,"He released his first album, Main Man, in 1972, followed by Bus Stop in 1975."
,14,2,N,
,15,2,HT,"""Party Hearty"", taken from his 1976 album Blue Max, reached number 16 on the R&B chart, and its flip side, ""She's a Disco Queen"", bubbled under the Hot 100."
,16,2,N,
,17,2,HT,"His final R&B chart entry in the US came with ""Feel Like Dancin'"" in 1977."
,18,2,HT,"Sain released two further albums, So Good (In the Morning) (1981) and Fused Jazz (1983), but increasingly concentrated on his work as a producer as well as live performances."
,19,2,HT,"In 1982, he produced Larry Davis' album Funny Stuff, which won a W. C. Handy Award."
,20,2,HT,"In 1987, he composed and produced Johnnie Johnson's debut album Blue Hand Johnnie."
,21,2,HM,"In 1986 and 1987, Sain toured Europe with former Kings of Rhythm members Clayton Love, Billy Gayles, Stacy Johnson and Robbie Montgomery (one of the Ikettes) as part of the St. Louis Kings of Rhythm."
,22,2,N,
,23,2,N,
,24,2,HT,"Sain died on October 28, 2003 from bone cancer, which followed on from previous bladder cancer."
