before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Robin Morton (24 December 1939 – 1 October 2021) was an Irish folk musician, song collector, broadcaster, record producer, band manager, and founder of the Temple Records label and the Kinmor publishing company."
,0,2,HM,"Morton was born in County Armagh, Northern Ireland on 24 December 1939 and was drawn to music from an early age through his father's interest in jazz, which motivated him to teach himself to play the cornet."
,1,2,HM,"After leaving school, he taught mentally handicapped children for which he received training for a year in Manchester, where he bought his first guitar."
,2,2,HT,"In 1962, he enrolled at Queens University in Belfast to study for a diploma in Social work, and began to attend folk clubs."
,3,2,N,
,4,2,HT,He then returned to Belfast and began working in child psychiatry.
,5,2,HT,"In late 1970, Morton moved to Scotland to study for a PhD at the University of Edinburgh, with a focus on the history of the treatment of madness, but he did not complete it."
,0,4,HT,"Morton founded the folk band Boys of the Lough in 1967 along with Tommy Gunn and Cathal McConnell and left the band in 1979, after setting up a folk label called Temple Records in 1978."
,1,4,HT,"In 1980, he became manager of the Scottish folk group Battlefield Band and continued to manage and release material by the band until his death on 1 October 2021."
,2,4,HT,"Morton set up Temple US Records in the 1980s, as well as the publishing company Kinmor Publishing which produces music, and publishes books and sheet music."
,3,4,HT,"In 2006, the folk music magazine The Living Tradition covered Morton's life and career in an 11-page special published in their 66th issue."
