before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Frode Haltli (born 15 May 1975 in Levanger), is a Norwegian accordion player."
,0,2,HT,Haltli started to play the accordion at the age of seven and over the following few years he won several national competitions and scholarships and was awarded first prize in Norwegian TV's Talentiaden 1991.
,0,3,N,
,1,3,N,
,0,4,HT,His debut album Looking on Darkness (2002) was awarded Spellemannprisen (a Norwegian Grammy) for the best contemporary music album.
,1,4,HT,He also received the French Prix Gus Viseur in 2004 for the same album.
,2,4,HT,His next album Passing images (2007) featured his own interpretations of Norwegian folk.
,3,4,N,
,4,4,HT,"Frode currently (2015) lives in Svartskog, close to Oslo but frequently tours abroad, in Europe, Russia, America and Asia."
4.0,5,4,HM,"Frode currently (2015) lives in Svartskog, close to Oslo but frequently tours abroad, in Europe, Russia, America and Asia. He has performed as a soloist with major orchestras around the world and is actively working with chamber music—the trio POING taking up much of his time currently."
,6,4,N,
,0,5,HT,"He also often plays with Trygve Seim (with whom he released the CD 'Yeraz' on ECM in 2008), the Norwegian folk group Rusk, with singer Unni Løvlid and fiddler Vegar Vårdal, as well as in a duo with fiddler Gjermund Larsen and in trio with Ragnhild Furebotten and Emilia Amper."
,0,14,N,
,1,14,N,
,0,23,N,
,1,23,N,
,0,24,N,
,1,24,N,
,0,25,N,
,0,26,N,
,1,26,N,
,0,27,N,
,1,27,N,
,0,29,N,
,1,29,N,
,0,30,N,
,1,30,N,
