before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Little Freddie King (born Fread Eugene Martin, July 19, 1940) is an American Delta blues guitarist."
,1,0,N,
,0,2,HT,"King, a cousin of Lightnin' Hopkins, was born in McComb, Mississippi, and learned to play the guitar from his father."
,1,2,HT,"In 1954, at the age of 14, he moved to New Orleans."
,2,2,N,
,3,2,HM,He recorded the first electric blues album in New Orleans with Harmonica Williams in 1969.
,4,2,HT,"In 1976, King undertook a European tour with Bo Diddley and John Lee Hooker."
,5,2,HT,"His next recording opportunity came in 1996, twenty-seven years after his first, with the release of Swamp Boogie."
,6,2,HT,King's Sing Sang Sung (2000) was recorded live at the Dream Palace in Faubourg Marigny.
,7,2,HT,King is a charter member of the New Orleans Jazz & Heritage Festival and has played at the festival for 42 years.
,8,2,N,
,9,2,HT,He was selected three times as Blues Performer of the Year in New Orleans.
,10,2,HT,"He was honored with a Mississippi Blues Trail marker in McComb, Mississippi."
,11,2,HT,"His 2012 album, Chasing tha Blues, won Best Blues Album at the 12th Annual Independent Music Awards."
,12,2,HT,"King's most recent album, Messin’ Around tha Living Room, was released in 2015."
,13,2,HT,He appears in the 2015 documentary film I Am the Blues.
,0,4,HT,"Harmonica Williams and Little Freddie King (1969), Ahura Mazda Records"
