before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Francisco Buarque de Hollanda (born 19 June 1944), popularly known simply as Chico Buarque, is a Brazilian singer-songwriter, guitarist, composer, playwright, writer, and poet."
,1,0,HT,"He is best known for his music, which often includes social, economic, and cultural reflections on Brazil."
,0,1,HT,"The firstborn son of Sérgio Buarque de Hollanda, Buarque lived at several locations throughout his childhood, though mostly in Rio de Janeiro, São Paulo, and Rome."
,1,1,N,
,2,1,HT,He performed as a singer and guitarist in the 1960s as well as writing a play that was deemed dangerous by the Brazilian military dictatorship of the time.
,3,1,HT,"Buarque, along with several Tropicalist and MPB musicians, was threatened by the Brazilian military government and eventually left Brazil for Italy in 1969."
,4,1,HT,"However, he came back to Brazil in 1970, and continued to record, perform, and write, though much of his material was suppressed by government censors."
,5,1,HT,He released several more albums in the 1980s and published three novels in the 1990s and 2000s.
,0,4,HT,Buarque was born in Rio de Janeiro on 19 June 1944.
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,HT,"He was also interested in writing, composing his first short story at 18 years old and studying European literature, also at a young age."
,5,4,N,
,6,4,HT,"During his childhood, he lived in Rio de Janeiro, São Paulo and Rome."
,0,5,N,
,0,6,HT,"He made his public debut as musician and composer in 1964, rapidly building his reputation at music festivals and television variety shows when bossa nova came to light and Nara Leão recorded three of his songs."
,1,6,HT,"His eponymous debut album exemplified his future work, with catchy sambas characterized by inventive wordplay and an undercurrent of nostalgic tragedy."
,2,6,HT,"Buarque had his first hit with ""A Banda"" in 1966, written about a marching band, and soon released several more singles."
,3,6,N,
,4,6,N,
,5,6,HT,"However, an existentially themed play that Buarque wrote and composed in 1968, Roda Viva (""Live Circle""), was frowned upon by the military government and Buarque served a short prison sentence because of it."
,6,6,HT,"He left Brazil for Italy for 18 months in 1970, returning to write his first novel in 1972, which was not targeted by censors."
,0,7,N,
,1,7,N,
,2,7,N,
,3,7,HT,"At one point in 1974, the censors banned any song authored by Chico Buarque."
,4,7,N,
,5,7,N,
,6,7,HT,"Buarque also wrote a play named Calabar, about the Dutch invasion of Brazil in the seventeenth century, drawing parallels with the military regime."
,7,7,N,
,0,8,N,
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,N,
,5,8,N,
,6,8,N,
,0,11,HT,"Following the Brazilian military coup of 1964, Buarque avoided censorship by using cryptic analogies and wordplay."
,1,11,HT,"For example, in the song ""Cálice"" (""Chalice""), a duet written in 1973 with Gilberto Gil and released with Milton Nascimento in 1978, he takes advantage of the homophony between the Portuguese imperative cale-se (""shut up"") and cálice (""chalice"") to protest government censorship, disguised as the Gospel narrative of Jesus' Gethsemane prayer to God to relieve him of the cup of suffering."
,2,11,HT,"The line ""Quero cheirar fumaça de óleo diesel"" (""I want to sniff diesel fumes"") is a reference to the death of political prisoner Stuart Angel, who reportedly had his mouth glued to a jeep's exhaust pipe during a torture session."
,3,11,N,
,0,14,HT,"2013 Casa de las Américas prize for Spilt Milk (Leche derramada, Leite derramado), winner of narrative fiction."
