before,after,paragraphIndex,annotation,sentences
,0,0,N,
,1,0,N,
,2,0,N,
,0,1,HT,"In 2005, Gibson rose to prominence on the MTV reality series, Making the Band, and later worked as a judge on Little Talent Show, Skating with the Stars and So You Think You Can Dance."
,1,1,N,
,0,3,HT,"Gibson was born in Toronto, Ontario, Canada on July, 14, 1969."
,1,3,N,
,2,3,N,
,3,3,N,
,4,3,N,
,5,3,N,
,6,3,HT,"In November 2011, Lady Gaga ended her professional relationship with Gibson due to ""creative differences""."
,7,3,HT,"In 2012, Gibson directed BIGBANG's World Tour."
,8,3,HT,"Gibson was the choreographer for Gugu Mbatha-Raw in Beyond the Lights, training her for 6 months in order to perfect her pop-star persona."
,9,3,HT,"In 2017, Gibson was featured on Lifetime's Dance Moms as a choreographer for Abby Lee Miller's Elite Competition Team."
,0,4,HT,"In 2019, Gibson became a judge on the sixteenth season of So You Think You Can Dance alongside, Nigel Lythgoe, Mary Murphy, and fellow newcomer Dominic ""D-Trix"" Sandoval."
,0,5,HT,"In 2020, Gibson was awarded the inaugural Willie Dunn Award by the Prism Prize committee, to honour her work as a choreographer and director of music videos."
