before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Gretchen Frances Wilson (born June 26, 1973) is an American country artist."
,1,0,HT,"She made her debut in March 2004 with the Grammy Award-winning single ""Redneck Woman,"" a number-one hit on the Billboard country charts."
,2,0,N,
,3,0,HT,"Wilson followed this album one year later with All Jacked Up, the title track of which became the highest-debuting single for a female country artist upon its 2005 release."
,4,0,N,
,0,1,HT,"Overall, Wilson has charted 13 singles on the Billboard country charts, of which five have reached Top Ten: the Number One ""Redneck Woman"", as well as ""Here for the Party"" (#3, 2004), ""When I Think About Cheatin'"""
,1,1,N,
,2,1,N,
,3,1,N,
,4,1,N,
,0,4,HT,Wilson signed with Epic Records in 2003 and recorded Here for the Party within the year.
,1,4,HT,"Her first single, ""Redneck Woman"", was released in early 2004 and reached the top of the Hot Country Songs charts and No. 22 on the Billboard Hot 100."
,2,4,N,
,3,4,N,
,4,4,N,
,5,4,N,
,6,4,N,
,7,4,N,
,8,4,N,
,9,4,N,
,10,4,N,
,11,4,N,
,0,6,HT,"On September 27, 2005, Wilson released her second album, All Jacked Up, which peaked at No. 1 on both the Top 200 and Country album charts and sold 1 million copies."
,1,6,N,
,0,7,HT,"This record was broken in late 2007 by Carrie Underwood's ""So Small""."
,1,7,N,
,2,7,N,
,3,7,N,
,4,7,N,
,0,8,N,
,1,8,HT,"In 2006, Wilson contributed a well-received cover of  Kris Kristofferson's ""Sunday Mornin' Coming Down"" on the tribute CD The Pilgrim: A Celebration of Kris Kristofferson."
,0,10,HT,"On May 15, 2007, Wilson released her third album, One of the Boys."
,1,10,N,
,2,10,N,
,3,10,N,
,0,12,HT,"On July 14, 2008, Wilson released a new single, ""Don't Do Me No Good""."
,1,12,N,
,2,12,N,
,3,12,HT,"Wilson then issued a press release on July 28, 2009, stating that she would be parting with Sony Music Nashville."
,4,12,N,
,5,12,HT,"""Work Hard, Play Harder"" was released to radio on October 26, 2009 as the first single from the label and her fourth studio album, I Got Your Country"
,6,12,HT,"Right Here, was finally released on March 30, 2010."
,7,12,HT,"Her former label, Columbia Nashville, released her first Greatest Hits album on January 19, 2010, to finish off her recording contract."
,0,13,HT,"On July 31, 2008, The Black Crowes filed a lawsuit against Wilson for copyright violation, alleging that her song ""Work Hard, Play Harder"" copied the Crowes song ""Jealous Again""."
,1,13,N,
,2,13,N,
,0,15,HT,"Wilson released an album of original songs titled Right on Time on April 2, 2013."
,1,15,N,
,2,15,HT,"A collection of rock covers titled Under the Covers was released on June 4, 2013."
,3,15,HT,"Wilson released her first Christmas album, Christmas in My Heart, on October 8, 2013."
,0,18,N,
,1,18,N,
,2,18,HT,"She has sung ""Straight On"", ""Crazy on You"", and – most notably – ""Barracuda"", which she performed with Alice in Chains and Nancy Wilson on guitar at the 2007 VH1 Rock Honors."
,3,18,N,
,4,18,HT,"She performed on Buckcherry's single ""The Feeling Never Dies"" (from the album Rock 'n' Roll), which was released January 29, 2016."
,0,21,HT,"Gretchen Wilson sang the National Anthem (blended with a voice-over of the Pledge of Allegiance) to a national audience at the Republican National Convention on September 3, 2008, later describing this as a ""once-in-a-lifetime"" experience at a ""historic moment."""
,1,21,HM,"Wilson and her band also performed during a rally for Republican presidential candidate John McCain and vice-presidential candidate Sarah Palin at Lunken Airport in Cincinnati, Ohio, on October 22, 2008, to a crowd of approximately 12,000 supporters."
,2,21,N,
,3,21,N,
,0,23,N,
,1,23,N,
,0,26,N,
,1,26,HT,Wilson dropped out of high school while in 9th grade but gained her GED in 2008 through an adult education college.
,0,29,N,
,0,31,HT,"On July 31, 2008, The Black Crowes filed a lawsuit against Wilson for copyright violation, alleging that her song ""Work Hard, Play Harder"" copied the Crowes song ""Jealous Again""."
,1,31,N,
,2,31,N,
,3,31,HT,"On August 21, 2018, Wilson was arrested at Bradley International Airport in Windsor Locks, Connecticut."
,4,31,N,
,5,31,N,
,6,31,N,
