before,after,paragraphIndex,annotation,sentences
,0,0,HT,Sanal George is an Indian sound designer and production sound mixer who is based in Mumbai.
,1,0,N,
,2,0,HT,"He was also awarded the Asian Film Academy fellowship in 2013 as part of the Busan International Film Festival, Busan, South Korea."
,3,0,HT,Sanal was awarded the Kerala State Television Award 2016 for the Malayalam short film Chaver.
,0,2,HT,"Sanal George hails from Peruvannamuzhi near Calicut, Kerala."
,1,2,HT,"He completed his graduation before taking up his post-graduation course in Sound Recording & Design from the Film and Television Institute of India (FTII), Pune."
,2,2,HT,"While at FTII, he was awarded the International Indian Film Academy (IIFA) and Resul Pookutty Foundation Scholarship for academic excellence."
,0,4,HT,He started his career as an Assistant Sound Mixer in Shashant Shah's 'Chalo Dilli' in 2010.
,1,4,N,
,0,5,N,
,0,6,HT,"He was the recipient of the 65th National Film Award of India for Best Sound Design for the Ladakhi-language feature film Walking with the Wind, released in the year 2017."
,1,6,N,
