before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Ralph Lundsten (born 6 October 1936) is a Swedish composer of electronic music, as well as a film director, artist and author."
,0,1,N,
,1,1,N,
,0,2,N,
,1,2,HT,"His song Out in the Wide World served as the interval signal for Radio Sweden International's shortwave broadcasts, while a modified stanza from his 1970 song Nattmara was used by Sveriges Utbildningsradio during long breaks between its educational television programming on Sveriges Television (SVT) in the late-1970s."
,0,3,HT,During the 1950s Ralph Lundsten built his own electronic musical instruments and was one of the first pioneers in this field.
,0,7,HT,1968 – Elektronisk musik (with Leo Nilson).
,1,7,N,
,0,8,N,
0.0,1,8,HM,1969 – Tellus. Fågel Blå.
,2,8,N,
,3,8,N,
,0,10,HT,1970 – Erik XIV och Ristningar.
,1,10,N,
,0,11,N,
,1,11,N,
,0,12,HT,1971 – Gustav III.
,1,12,N,
,0,14,N,
,1,14,N,
,2,14,N,
,0,17,N,
,1,17,N,
,2,17,HT,Johannes and the Lady of the Woods: Nordic Nature Symphony
,3,17,N,
,0,19,N,
,1,19,N,
,0,23,N,
,1,23,N,
,2,23,N,
,0,25,N,
,1,25,N,
,0,26,N,
,0,28,N,
,1,28,N,
,0,30,HT,"1990 – Johannes och huldran (Max von Sydow reads Gustav Sandgren's story ""Johannes och huldran"", accompanied by Lundsten's music) Johannes and the lady of the woods"
,0,31,N,
,1,31,N,
,0,35,N,
,1,35,N,
,0,36,N,
,1,36,N,
,0,40,HT,2005 – Like the wind my longing – Classic pearls 1972–2004 by Ralph Lundsten
,0,41,HT,"2007 – Ut i vida världen Out in the Wide World: Symphonia Linnæi (Latin: Symphony of Linnaeus), Out in the Wide World, In the early Days of Summer, Song of the Mermaids, A Summer Saga (first performance)"
