before,after,paragraphIndex,annotation,sentences
,0,0,HT,Christina Åstrand (born 6 June 1969) is a Danish violinist.
,1,0,HT,"When she was just 22, she became leader of the Danish National Symphony Orchestra, a position she still holds today."
,0,2,HM,"Born on 6 June 1969 in Skanderborg, Åstrand was the daughter Tony Agne Åstrand and Anne-Grete Keller."
,1,2,N,
,2,2,HT,She began to play the violin when she was four at Aarhus School of Music where she was first taught for two years by Tove Detreköy and thereafter for a further two years by her husband Bela Detrekov who specialized in Hungarian music.
,3,2,N,
,4,2,HT,"Thanks to her good progress, when she was 13 she was able to enter the Royal Academy of Music in Aarhus where she was one of the youngest students ever."
,5,2,HT,She was taught by Tutter Givskov who continued to motivate her for many years.
,6,2,HT,"After graduating in 1988, she spent a year in Paris as a private student of Gérard Poulet."
,7,2,HM,"On her return to Denmark in 1990, she accepted an offer from the Aarhus Symphony Orchestra to step in as the soloist for the Danish premiere of the violin concerto Offertorium by the Russian composer Sofia Gubaidulina."
,8,2,HT,The following week she performed as the leader of the newly established Århus Sinfonietta at their very first public concert.
,9,2,N,
,10,2,HT,"In 1993, when she was 24, together with Johannes Soe Hansen, she was appointed leader of the Danish National Symphony Orchestra."
,11,2,N,
,12,2,N,
,13,2,N,
,14,2,N,
,15,2,N,
,16,2,N,
