before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Lolly Vegas (born Candido Albelando Vasquez-Vegas; October 2, 1939 – March 4, 2010) was a Mexican American musician of Indigenous descent."
,1,0,N,
,2,0,N,
,0,2,HT,"Candido Albelando Vasquez-Vegas was born in Coalinga, California, on October 2, 1939."
,1,2,N,
,2,2,HT,They shortened their last name to Vegas when they relocated to Los Angeles in 1963 to pursue their musical career.
,3,2,N,
,4,2,HT,"They later formed the group Redbone, becoming best known for their 1974 hit ""Come and Get Your Love""."
,0,4,N,
,1,4,N,
,2,4,N,
,3,4,N,
,4,4,N,
,5,4,N,
,6,4,HT,"On October 12, 1963, Canada's C-FUNTASTIC FIFTY recorded the single's chart status as having moved up one notch from the previous week's position of 36 to 37, putting it right behind ""Fools Rush In"" by Rick Nelson."
,7,4,HT,"Vegas co-wrote the Rick Lancelot & The Peppermint Sticks single ""Sick Chick"" / ""Ain't That Soul"" which was released in 1964."
,8,4,N,
,9,4,HT,"Vegas also wrote ""Love Will Make You Crawl"" for Cliff Wagner which was the B-side to his 1966 single, ""Exception to the Rule""."
,10,4,HT,"In 1969, along with his brother Pat, rhythm guitarist Tony Bellamy and drummer Pete DePoe he formed the band Redbone, for which he was the lead singer."
,11,4,N,
,0,6,N,
,1,6,N,
