before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Benjamin Milam Barnes, Jr. (January 1, 1934 – August 8, 1985) was an American country music singer, songwriter, and guitarist."
,1,0,HT,"He is best known for his 1956 hit ""Poor Man's Riches""."
,0,2,HT,"Barnes was born January 1, 1934 in Beaumont, Texas."
,1,2,N,
,2,2,N,
,3,2,HT,"At a recording session with Jones in Gold Star Studios in 1955, Barnes was encouraged by Starday Records owner and record producer Pappy Daily to audition as an artist."
,4,2,HT,"His first Starday release, ""Once Again"", was issued in 1956."
,5,2,HT,"Following three more unsuccessful releases, he issued ""Poor Man's Riches"" in August 1956, which went to No. 2 on the Billboard country charts."
,6,2,N,
,7,2,HT,"His second chart entry came in 1961 on Mercury Records with ""Yearning""."
,8,2,HT,"At this point, Barnes also operated a tavern in Beaumont."
,9,2,HT,Barnes continued to record until shortly before his death in 1985.
,10,2,N,
