before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Wolf Hoffmann (born 10 December 1959) is a German musician, primarily known as the guitarist and only remaining original member of German heavy metal band Accept since 1976."
,1,0,HT,"In 1997, he released the album Classical with rock versions of classical pieces."
,2,0,N,
,3,0,HM,"and to a 2000 Japanese tribute to Randy Rhoads album called Randy Rhoads Tribute with Sebastian Bach on ""I Don't Know"" and with Joe Lynn Turner on ""Diary of a Madman""."
,4,0,N,
,0,1,N,
,1,1,N,
,2,1,HT,"During Accept's hiatus from 1997, Hoffmann has worked as a professional photographer (website listed below)."
,3,1,HT,"He is currently based in Nashville, Tennessee, United States, but also maintains a residence in Berlin, Germany."
,0,2,HT,Accept reformed with Hoffmann on board in 2009.
,1,2,N,
,2,2,N,
,0,3,HT,"On 27 November 2015, during an Accept show in London, Hoffmann revealed in an interview with Blackdiamond that he was working on a new solo album, which will probably be another in the neoclassical metal style, as his previous solo album Classical was."
,1,3,HT,He also stated that this album will probably be ready to be released in 2015 but did not mention a certain time.
,2,3,N,
,0,5,HT,"During the National Association of Music Merchants 2013 show, Hoffmann has unveiled a new signature guitar which was manufactured by Framus."
,1,5,N,
,2,5,N,
,0,6,HM,"""Growing up in Germany everybody had a Framus guitar at one point or another and I could have never anticipated that one day I would be friends with Hans Peter Wilfer, the man behind the re-birth of his father’s legendary brand."
,1,6,N,
,2,6,HT,"I am happy and proud to introduce my first signature guitar, a real Heavy Metal Axe made in Germany!"""
,0,7,HT,"In addition, Hoffman was a heavy user of Gibson Flying V's and Fender Stratocasters during Accept's prime in the 1980s, guitars that he still uses periodically today."
,1,7,HT,"Hoffman has also played guitars by various other companies such as Jackson guitars, most notably a custom Jackson King V, a guitar he still uses presently."
,2,7,N,
,0,9,N,
,1,9,N,
