before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Chrisette Michele Payne (born December 8, 1982) is an American R&B and soul singer."
,1,0,HT,"She won a Grammy Award for Best Urban/Alternative Performance in 2009 for her song ""Be OK"" (featuring will.i.am)."
,0,1,HT,"She was previously signed to Motown Records, Capitol Records, and Caroline Distribution but was dropped from her label in 2017."
,1,1,HT,"In the same year, Michele announced plans to release new music independently through her own label, Rich Hipster."
,0,3,HT,"Michele was born in Central Islip, New York, and grew up in Patchogue."
,1,3,N,
,2,3,N,
,3,3,HT,"She attended Five Towns College in Dix Hills, New York, and graduated with a vocal performance degree."
,4,3,N,
,0,6,N,
,1,6,N,
,2,6,N,
,0,7,HT,"Michele's debut album, I Am, was released on June 18, 2007."
,1,7,HT,"The song ""Your Joy"" was released on iTunes as a free single of the week."
,2,7,N,
,3,7,N,
,4,7,N,
,5,7,N,
,6,7,N,
,7,7,N,
,0,8,HT,"In 2008, Michele appeared on the track ""Rising Up"" from the Roots' album Rising Down."
,1,8,HT,"Michele guest starred as herself in The CW's Girlfriends, in the episode entitled ""What's Black-a-Lackin'?"", which originally aired on February 11, 2008."
,2,8,N,
,3,8,HT,"From May to July 2008, Michele embarked on a nationwide co-headlining tour with fellow soul singer Raheem DeVaughn called the Art of Love Tour; Solange Knowles served as the opening act."
,4,8,HT,"In September 2008, Michele performed twice at the Evening of Stars: A Tribute to Patti LaBelle."
,0,10,N,
,1,10,N,
,2,10,N,
,3,10,N,
,4,10,N,
,5,10,N,
,6,10,N,
,7,10,N,
,8,10,N,
,9,10,N,
,10,10,N,
,11,10,N,
,12,10,HT,"Michele released her third studio album, Let Freedom Reign, on November 30, 2010."
,13,10,N,
,14,10,N,
,15,10,N,
,16,10,N,
,17,10,N,
17.0,18,10,HM,"The album debuted at number 25 on the US Billboard 200 chart, selling 42,000 copies in its first week. It also peaked at number 7 on the US Top R&B/Hip-Hop Albums chart."
,19,10,HT,"On November 5, 2010, her first mixtape, Love Thy Brother, was released."
,20,10,HT,"On December 7, 2012, her second mixtape, titled Audrey Hepburn: An Audiovisual Presentation, followed."
,21,10,N,
,0,12,HT,"The first single from Michele's fourth album, Better, titled ""Charades"", was released on January 29, 2013."
,1,12,N,
,2,12,N,
,3,12,N,
,4,12,N,
,5,12,N,
,6,12,N,
,7,12,N,
,8,12,N,
,9,12,N,
,10,12,HT,"On November 24, 2014, Michele released her latest project, entitled The Lyricist's Opus, for digital download."
,11,12,N,
,0,13,HT,"On November 12, 2016, Michele released her single ""Steady""."
,1,13,N,
,2,13,HT,"""Steady"" is the lead single from her fifth studio album, Milestone tour, which was released on June 10, 2016, via her label Rich Hipster."
,0,15,HT,"In 2020, Michele released the single ""Wait""."
,0,17,HT,"In January 2017, media outlets reported that Michele would perform at the inauguration of Donald Trump."
,1,17,N,
,2,17,N,
,3,17,N,
,4,17,N,
,5,17,N,
,6,17,N,
,0,27,HT,The Art of Love Tour (with Raheem DeVaughn) (2008)
,0,31,HT,Woman to Woman Tour for Keyshia Cole (2013)
,0,32,HT,Liberation Tour for Mary J. Blige (2013)
,0,33,HT,Appreciation Tour for Jaheim (2013)
