before,after,paragraphIndex,annotation,sentences
,0,0,HT,"James Earl Clay (born September 8, 1935 – January 6, 1995) was an American jazz tenor saxophonist and flutist."
,0,2,HT,"Clay was born in Dallas, Texas, on September 8, 1935."
,1,2,N,
,0,4,HT,"Clay moved to California in 1955, where he initially played in jam sessions."
,1,4,HT,He appeared on recordings with Lawrence Marable the following year.
,2,4,HM,"Clay then played with freer musicians including Don Cherry, Billy Higgins, and Ornette Coleman, before returning to Dallas in 1958."
,3,4,HT,"He joined the military in 1959, and recorded two albums as a leader the following year."
,4,4,HT,"Back in California, he led a quartet with Roosevelt Wardell, Jimmy Bond, and Frank Butler, but soon returned to Texas."
,5,4,HT,"He toured with Lowell Fulson in the early 1960s, and with Ray Charles on and off between 1962 and 1977."
,6,4,HT,A reappearance on a recording led by Cherry in 1988 – Art Deco – led to a short resurgence of interest in Clay's career.
,7,4,HT,"He died in Dallas on January 6, 1995."
,0,6,N,
,1,6,HT,"Clay in the late 1980s said: ""Texas tenors are known for playing in a raunchy, straight-forward manner, with lots of emotion and few frills."
,2,6,N,
,0,9,HT,James Clay Quartet with Lorraine Geller: Lorraine Geller Memorial (1957)
,0,10,N,
,1,10,HT,"(Riverside, 1960) with David Newman, Wynton Kelly, Sam Jones, Art Taylor"
,0,11,HT,"A Double Dose of Soul (Riverside, 1960) with Nat Adderley, Victor Feldman, Gene Harris, Sam Jones, Louis Hayes"
,0,15,HT,"Don Cherry: Art Deco (A&M, 1988)"
,0,16,HT,"Hank Crawford: True Blue (Atlantic, 1964)"
,0,17,HT,"Billy Higgins: Bridgework (Contemporary, 1987)"
,0,18,HT,"Lawrence Marable Quartet:  Tenorman (Fresh Sound Rec., 1956) with Sonny Clark"
,0,20,HT,"Wes Montgomery: Movin' Along (Riverside, 1960)"
,0,21,HT,"Frank Morgan: Frank Morgan (Gene Norman Presents, 1955)"
,0,22,HT,"David ""Fathead"" Newman: Return to the Wide Open Spaces (Amazing, 1990) with Ellis Marsalis and Cornell Dupree"
,0,23,HT,"Bill Perkins: The Right Chemistry (Jazz Mark, 1987)"
