before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Angelo De Augustine is an American musician residing in Thousand Oaks, California."
,1,0,N,
,0,2,N,
,1,2,HT,"When he was 5 years old, his father left home."
,2,2,HT,"Angelo wanted to be a professional soccer player in his teens years, but an injury altered his trajectory."
,3,2,N,
,0,4,HT,"Angelo De Augustine self-released his first album in 2014, titled Spirals of Silence."
,1,4,HT,"In 2017, Angelo De Augustine released his second full-length album and first with Asthmatic Kitty Records, titled Swim Inside The Moon."
,2,4,HM,"In a 2018 review of the artist's ""Carcassonne,"" NPR said that De Augustine wrote it for people who dream of visiting small villages and towns in France."
,3,4,N,
,4,4,HT,"In 2019, Angelo De Augustine released his third full-length album and second with Asthmatic Kitty Records titled Tomb."
,5,4,N,
,6,4,N,
,0,10,HT,A Beginner's Mind (2021) – with Sufjan Stevens
