before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Daniele Gaudi (born 12 July 1963), better known simply as Gaudi, is an Anglo-Italian musician, solo artist and record producer based in London who specialises in dub music, electronica, reggae and worldbeat."
,1,0,HT,Gaudi's distinctive production sound appears in a number of name act's albums nominated for Awards and prizes such as: Grammy Award 2019 -Best Reggae Album Of The Year- for 'Mass Manipulation' by Steel Pulse and BBC Radio 3 Awards for World Music 2008 for the album 'Dub Qawwali' by Gaudi & Nusrat Fateh Ali Khan.
,2,0,N,
,0,2,N,
,1,2,N,
,2,2,HT,"David Gilmour, Dreadzone, Donatella Rettore, Jim Kerr (from Simple Minds), Mondo Marcio, Carbon Based Lifeforms, Suns of Arqa, Earl 16 Francesco Baccini, Hang Massive, N.O.I.A, Kinobe, Mazzy Star, Ink Project, Ricky Gianco, Scissor Sisters, The Bastard Sons Of Dioniso, Kaya Project, Marty Dread, Aram Quartet, Tony Esposito, Dusted, Karen Ramirez, Raiz, Jestofunk ft. Jocelyn Brown, Tripswitch, Dream Machine, Rebbie Jackson, Trilok Gurtu."
,0,5,N,
,1,5,N,
,2,5,N,
,0,6,HM,"Gaudi's career started in 1981 in his native country Italy as a keyboard player for new-wave bands such as: Wild Planet, Red Light and Violet Eves, the latter band playing an important role in the Italian underground music scene combining electronica, post-punk and traditional Italian melodies."
,1,6,HT,A few years later he joined the reggae band Bamboo Company which whom spent 5 years and developed his skills as a reggae music producer.
,0,7,HT,"In the mid-1980s, Gaudi started to gain recognition in the underground music scene for his works with bands such as: The Gang (album 'Barricada', 1985) and Disciplinatha (album 'Abbiamo pazientato 40 anni, ora basta', 1987)."
,0,8,HT,"With three members of the Bamboo Company, Gaudi founded Raptus, one of the first Hip Hop act using Italian lyrics, releasing the 12in single ""Peggio della colla"" in 1986 on Multimedia Attack Punk Records and being subsequently spotted by Italian rocker Vasco Rossi and his production team Terryball which produced their next single."
,1,8,N,
,0,9,HT,"In 1987, Gaudi began his first solo project as a solo singer with the name Lele Gaudi, creating what was to become the first 'Raggamuffin' album written in Italian."
,1,9,N,
,2,9,HT,Gaudi spent the next 2 years meeting record labels to find an appropriate deal.
,3,9,HT,"During this period he also spent time in Jamaica, testing his project and getting valuable feedbacks for the quality of his work."
,0,10,N,
,1,10,N,
,0,11,HT,"Two years on from the initial knock-backs, Gaudi signed his first major record deal with Polygram/Universal for his solo project as Lele Gaudi, he flew to London for the recording of his first 12in single 'Maliniconico Love' featuring Crucial Robbie, recorded at Jah Tubby's Studio."
,1,11,N,
,0,12,HT,"Gaudi's debut album 'Basta Poco' was released in 1991 followed by a solid exposure by the medias and participation to numerous TV shows on the Italian national TV RAI, culminated with the winning of his first award by RAI as ""Best Italian New Coming Act 1991""."
,0,13,N,
,0,14,HT,"For the 2 years tour that followed the success of the album, Gaudi was backed by reggae band WDX."
,0,15,HT,"In 1993, Gaudi added his signature to a collaboration with socially conscious Italian singer Ricky Gianco, an artist well known for his upfront social commentary."
,1,15,HT,The exposure gained from this project firmly established Gaudi as a household name.
,0,16,HT,"The same year he collaborated with Francesco Baccini for a raggamuffin vocal part on his single 'Lei sta con te', produced by Glezos."
,0,17,N,
,0,18,N,
,1,18,N,
,0,19,N,
,1,19,HT,"The duo produced several remixes including their 1996 No.1 UK dance chart 'Jus come' by Cool Jack, released on AM:PM Records."
,0,20,HT,"Gaudi then signed with Harmony Management and established his career as a remixer, working for named pop acts such as: Mansun for their single 'Taxloss' which at no.14 in the UK, Mazzy Star for their single 'Roseblood', Cast for their track 'History' which charted at no.2 in the UK, Peter Andre for his single 'AllAbout Us' which charted at no.3 in the UK, then Africa Bambaataa, Rebbie Jackson, Jeanie Tracy, Love City, L. A Believers, Kinobe, New Clear Family and more."
,0,21,HT,"The first Gaudi's full-length studio album entirely produced in his studio in London was Sound of Anatomy, an ambient concept album released under the moniker Ultraviolet Zero, in collaboration with multi-instrumentalist Pauli Atzei."
,0,22,HT,"in the following two years Gaudi composed music for BBC, Channel 4, RAI, ITV and many soundtracks and jingles for MTV."
,1,22,HT,"It was for MTV that Gaudi composed the music for the Europe Music Awards 1998, becoming then a popular anthem, resulting with the release of the 12in single Cadillac Kitsch, with the moniker Mad Master Moog."
,2,22,N,
,0,23,HT,"In 1998 he wrote the song ""Non ti Scrivero"" for Italian popstar Irene Grandi, featured on her double platinum selling album 'Per Fortuna Purtroppo'."
,0,24,HT,"Still in the same year, Gaudi's third album 'Earthbound' was released on a triple vinyl by Bustin Loose Recordings, giving him worldwide sales recognition and a solid exposure that led to his tracks appearing on numerous compilations."
,0,26,N,
,0,28,HT,"In 2000, Gaudi took a trip to Africa and spent some time in Burkina Faso experiencing the lifestyle and culture of the indigenous communities, there he recorded a number of African musicians for his next album Bass, Sweat & Tears."
,0,29,N,
,1,29,N,
,0,30,HT,"2003 started with Gaudi remixing the song 'Soul Shakedown Party' by Reggae icon Bob Marley, followed by 'The man who sold the world' by Simple Minds (song written by David Bowie) and subsequently working on Jim Kerr's single Innerworld, released with the moniker ‘Pascal Life’."
,0,31,HT,"With classical composer Massimo Nunzi, in 2004 Gaudi composed a symphonic/jazz interpretation of Shakespeare's The Tempest for a 20 piece orchestra infused with live electronic dub elements and Theremin played by himself."
,1,31,HT,"Major exponents of the European jazz scene such as Gianluigi Trovesi, Mederic Collignon, Gianluca Petrella, Paolo Damiani, Ada Montellanico and Italian pop singer Niccolo Fabi were part of the project which culminated with two high-profile concerts at Roccella Jonica Jazz Festival and at the Villa Borghese in Rome."
,0,32,HT,"In the same year Gaudi teamed-up with French inventor/engineer Michel Moglia and his music instrument The Fire Organ (Orgue A Feu), a 20-ton metal pipe structure that works with fire."
,1,32,N,
,0,33,HT,"Gaudi's 5th solo album 'Bass, Sweat & Tears' was released in 2004 by Canadian label Interchill Records and gained an immediate success becoming the label's best selling release to date.[3]."
,1,33,HT,"Considered by the press ""ground-breaking and influential"" the album reached notable sales recognitions and charted at #2 in the iTunes European chart and at #32 in the iTunes USA chart."
,2,33,N,
,3,33,HT,"The following year, Gaudi wrote the hit singles 'Lasciala Andare' and 'Lady Picche', for Italian singer Irene Grandi included in her platinum sales album Indelebile (WEA)."
,4,33,N,
,5,33,N,
,6,33,HT,"The success of the song continued for several years and expanded also into the Greek market, with Eleonora Zouganeli covering it in Greek language (renaming it ""Fevgo gia mena mia fora"") and topping the Greek charts for several weeks."
,0,34,HT,"Later in the year, Gaudi teamed up with sound-therapist Antonio Testa and composed the concept album GAUDI:TESTA 1105 (also known as 'CONTINUUM'), released by UK label"
,1,34,N,
,2,34,N,
,0,35,HM,"In 2006, ambient music pioneer Pete Namlook invited Gaudi to his studio Klanglabor Hodeshof in Germany to compose the collaborative album Re:sonate, released then on Fax Records."
0.0,1,35,HM,"In 2006, ambient music pioneer Pete Namlook invited Gaudi to his studio Klanglabor Hodeshof in Germany to compose the collaborative album Re:sonate, released then on Fax Records. The album combines Namlook's trademark lengthy meandering structures and spacey pads with Gaudi's dub expertise and unique ‘home-grown’ sounds."
,0,36,HT,"In the same year he co-wrote and played Melodica, Theremin and Moog on the track 'Palmprint' by British electro-dub duo Sounds From The Ground, included in their album High Rising."
,0,37,N,
,0,38,HM,"In 2007 Gaudi did his first studio work for Jamaican dub pioneer Lee ""Scratch"" Perry (the first of a series of 5), at Livingston Studio in London, alongside producers Dennis Bovell and Charly Redseal."
,1,38,HT,"He created new drum parts for the remake of 3 iconic Bob Marley's songs written by Perry 30 years before: Kaya, Sun Is Shining and Punky Reggae Party."
,0,39,N,
,0,40,HM,Gaudi's own very special album project 'Dub Qawwali' featuring the amazing vocals of 'Pakistan's premier ambassador of Qawwali music' Nusrat Fateh Ali Khan was released worldwide August 2007 by Six Degrees Records.
,1,40,N,
,2,40,HT,"It also earned him a nomination for the BBC's World Music Awards 2008.2008 started with a studio work with hip hop pioneer Grandmaster Flash, playing the Theremin and Moog on the track 'What if' featuring KRS-One."
,0,43,HT,"The following year Gaudi worked on his 3rd and last series of X Factor, coaching the female vocal trio Yavanna and reaching the 3rd place."
,0,44,HT,"Gaudi's 12th solo album No Prisoners, featuring Michael Franti, Dub Gabriel, Elisa, Dr. Israel, was released in March 2010 by Six Degrees Records."
