before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Tyondai Adaien Braxton (born October 26, 1978) is an American composer and musician."
,1,0,HT,"He has been writing and performing music under his own name and collaboratively under various group titles and collectives since the mid-1990s, including in the experimental rock group Battles from its formation in 2002 until his departure from the group in 2010."
,2,0,N,
,0,1,N,
,0,3,HT,"In late 2002, Braxton co-founded Battles, in which, until 2010, he performed as guitarist, keyboardist and singer."
,1,3,N,
,2,3,HT,"The 16-month tour for the record brought the band to such venues as The Cartier Foundation Museum in Paris, The Fuji Rock Festival in Northern Japan, and the Sydney Opera House in Australia for Brian Enoʼs Luminous Festival."
,0,4,N,
,1,4,N,
,2,4,HT,"The album's name is both a nod at Stravinsky's Petrushka (the fairytale-like bazaar that opens that ballet), as well as the worldwide market crash of 2008."
,0,5,N,
,1,5,HT,"It premiered in the U. K at Steve Reich's Reverberation Festival, Barbican Centre, in 2011 with the BBC Symphony Orchestra performing and was adapted for ballet by Baryshnikov Art Center resident choreographer John Heginbotham."
,0,6,HT,"In 2011, Braxton expanded his focus on an array of other commissions and performances, including a return to Alice Tully Hall to premiere of TREMS, a new 2 movement work for Bang on a Can All Stars, the Barbican premiere of Uffe’s Woodshop for string quartet performed by the Kronos Quartet, and a duo with seminal composer Philip Glass for the New York edition of the All Tomorrow’s Parties festival in 2012."
,1,6,N,
,0,7,N,
,1,7,N,
,2,7,N,
,0,8,HT,"In early 2014, Braxton collaborated with the electronic music pioneers Mouse on Mars, performing a new version of In C by the American composer Terry Riley as a part of the Stargaze festival in Berlin, Germany at the Volksbühne."
,1,8,N,
,0,10,HT,"In 2015, Braxton released HIVE1, his first solo album in six years and his first on Nonesuch Records."
,1,10,N,
,2,10,N,
,0,11,N,
,1,11,N,
,0,13,HT,Death Slug 2000 (2000) – with Jonathan Matis
,0,14,HT,"History That Has No Effect (2002), JMZ"
,0,17,HT,Casino Trem: featured on Bang on a Can Field Recordings (2015) Cantaloupe Music
,0,25,N,
,0,34,HT,"Rubric Remix (appears on Rework Philip Glass Remixed; Orange Mountain Music; October 23, 2012)"
