before,after,paragraphIndex,annotation,sentences
,0,0,HM,"Linda Maria Koldau (born October 28, 1971) is a German musicologist and was Chair of Musicology and Cultural History (formerly Knud Jeppesen's Chair of Musicology) at Aarhus University in Denmark."
,1,0,HT,"Since 2013 she has been director of the Coastal Academy (Akademie an der Steilkueste) in Northern Germany, focusing on efficiency, conciseness and perfection in business language and communication."
,0,2,HT,"Born in Munich, Linda Maria Koldau studied Musicology, American Literature, and Italian Literature at Reading University in England and Mainz University in Germany."
,1,2,HT,In 2000 she finished her PhD at Bonn University with a thesis on the Venetian sacred music by Claudio Monteverdi.
,2,2,HT,"In 2005 she received her ""Habilitation"" at Frankfurt University with a handbook on women in the musical culture of the Early Modern Period."
,3,2,HT,In 2006-2008 she was chair of Musicology and director of the Institute of Musicology at Frankfurt University; in 2009 she was appointed Chair of Musicology and Cultural History at Aarhus University.
,4,2,N,
,5,2,HT,"Besides her academic work, she worked as a freelance cultural journalist for Frankfurter Allgemeine Zeitung in the period 1992-2002; since 1995 she has been author of radio programs for various German channels."
,0,3,HT,"In 2012, Koldau resigned from her chair in protest against the low quality of education that had been enforced by the management of her department, and against the general management policies at Aarhus University, which contradicted basic principles of academic research and teaching."
,0,4,HT,"Koldau's protest and the disciplinary measures Aarhus University took against her led to several months of protest, numerous articles and letters to the editor in the Danish media, in which Danish and foreign academics and teachers decried the deplorable deterioration of quality and standards in the Danish educational system."
,1,4,N,
,2,4,HT,"In 2013 Koldau was awarded a Marie Curie Senior Research Fellowship by the Gerda Henkel Foundation, which she used for a two-year research project on the social and political consequences of major flood disasters in the 20th and early 21st centuries."
,3,4,HT,"From 2013 to 2017, Koldau was associated Research Professor for Cultural History at Utrecht University in the Netherlands."
,0,6,N,
,1,6,N,
,0,19,HT,"Die venezianische Kirchenmusik von Claudio Monteverdi, Kassel: Bärenreiter, 2001, 22005"
,0,20,N,
,1,20,N,
,0,21,N,
,1,21,N,
,0,22,N,
,0,23,N,
,0,24,HT,"Titanic: Das Schiff - der Untergang - die Legenden, Munich: C.H. Beck, 2012, ISBN 978-3-406-62424-7, http://www.chbeck.de/Koldau-Maria-Titanic/productview.aspx?product=8624587"
,0,25,N,
,0,26,N,
,1,26,N,
,2,26,N,
,3,26,N,
,4,26,N,
,5,26,N,
,6,26,N,
,7,26,N,
,8,26,N,
,9,26,N,
,10,26,N,
,11,26,N,
,12,26,N,
,13,26,N,
,0,27,N,
,1,27,N,
,2,27,HT,(= C.H. Beck Wissen.
,3,27,N,
,4,27,HT,"Beck, Munich, 2013, ISBN 978-3-406-64656-0."
,0,28,N,
,1,28,N,
,2,28,N,
,0,31,N,
,1,31,N,
,0,33,HT,"Anden Verdenskrig i dansk kulturliv 1940-2010, Aarhus Universitet, 22–23 April 2010 https://archive.today/20110927181804/http://forsk.dk/arrangementer/mariekruselarsen/anden-verdenskrig-i-dansk-kulturliv-1940-2010  https://archive.today/20110927181804/http://forsk.dk/arrangementer/mariekruselarsen/anden-verdenskrig-i-dansk-kulturliv-1940-2010"
,0,34,N,
,1,34,N,
