before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Hubert Long (December 3, 1923 – September 7, 1972) was an American music executive known for his promotion of country music artists from the early 1950s to his death in 1972."
,1,0,HT,"Long created a talent agency named for him in 1952 and one of Nashville's first independent talent agencies, Stable of Stars, three years later."
,2,0,N,
,0,2,HT,"Long was born in Poteet, Texas, but grew up in Freer where he graduated from high school in 1942."
,1,2,HT,"Long served in the United States Navy from 1942 to 1945 before returning to Corpus Christi, Texas to work in a record store."
,2,2,HT,"In 1946, Long moved to San Antonio to work for Decca Records."
,3,2,N,
,4,2,N,
,5,2,HT,It was while he was managing Arnold that Long would move to Nashville and get into the promotional business.
,0,4,HM,"Despite moving to Nashville with Parker, Long would be named manager of the Louisiana Hayride in Shreveport in 1950."
0.0,1,4,HM,"Despite moving to Nashville with Parker, Long would be named manager of the Louisiana Hayride in Shreveport in 1950. While with the Louisiana Hayride, Long would sign both Webb Pierce and Faron Young to management contracts."
,2,4,HM,"To help better management his growing list of stars, Long established the Hubert Long Agency in Nashville in 1952 for talent bookings and then the Stable of Stars in 1955 which was one of Nashville's first independent talent agencies."
,0,5,N,
,1,5,N,
,0,6,HT,"By 1959, Long formed his first music publishing business, Moss Rose, and was also responsible for the construction of Nashville's SESAC Building."
,1,6,HT,"The following year, Long's business had expanded beyond the United States into the United Kingdom, Japan, Australia, South Africa, and several other European countries."
,2,6,HT,"By 1964, Long's talent and music publishing businesses were firmly entrenched in Nashville's Music Row, with his office right next to Columbia Records recording studios  (now part of Sony Music Nashville.)"
,3,6,HT,"Among the stars under his agency included Skeeter Davis, Ray Price, Chet Atkins, Little Jimmy Dickens, Ferlin Husky, Don Gibson, Bill Anderson, Jan Howard, Mel Tillis, and Brenda Lee."
,4,6,HT,"Long stated in 1964 that ""Business looks good."
,5,6,N,
,6,6,HT,"I see a continually growing future in this industry and as long we are good to it, it will be good to us."""
,7,6,N,
,8,6,HT,"At the time of his 1972 death, Long also owned an advertising agency and three additional music publishing firms."
,0,8,HT,"Long would be a founding member of the CMA and the CMF in the late 1950s, becoming the president of both organizations."
,1,8,HT,Long served as secretary of the CMA when it was founded in 1958.
,2,8,HT,He served as CMA President in 1968 and was its Chairman in 1972 when he had medical issues.
,0,10,HM,"In March 1972, Long was admitted to a hospital in Nashville for surgery to remove a brain tumor (Source listed it incorrectly as 1982.)."
,1,10,HT,"The surgery was not successful in removing the tumor, and Long died on September 7, 1972 in Nashville."
,2,10,HT,"Long was survived by his mother, two sisters, two brothers, one niece, and five nephews (His father had died two years earlier.)."
,3,10,HM,"Funeral services were held two days later in Nashville with honorary pallbearers including Nashville Mayor Beverly Briley, Jerry Bradley, Jo Walker-Meador (listed as Jo Walker), Frances Preston, Howard, Ken Nelson, Huskey, Tex Ritter, Arnold, Parker, Bud Wendell, Atkins, Jack Stapp, Young, and Jimmie Davis while actual pallbearers included were Anderson and Owen Bradley (All names mentioned except for Briley, Howard, and Parker are Country Music Hall of Fame inductees as of 2020.)."
,4,10,HT,Long was buried at Spring Hill Cemetery in Nashville.
,0,12,N,
,1,12,HT,Joining Long that year would be Hank Snow.
