before,after,paragraphIndex,annotation,sentences
,0,2,HT,Phillips was born to a Jewish family and graduated from Stanford University where he was the director of special events and was named Billboard's college talent buyer of the year.
,1,2,N,
,2,2,N,
,3,2,HT,"He served as their stadium manager and was responsible for booking bands such as Lydia Pense, Cold Blood, Elvin Bishop, and Bruce Springsteen."
,4,2,N,
,5,2,N,
,6,2,HT,"Soon after, Stewart's manager, Arnold Stiefel, hired him to join his talent management company and Phillips quickly signed Billy Squier and Prince becoming a full partner after the first year."
,7,2,HT,"Phillips and Paul Gongaware managed Prince until Warner Brothers executives Mo Ostin, Lenny Waronker, and Michael Ostin parted ways with Prince."
,8,2,HT,"While with Stiefel, he also signed Simple Minds, Morrissey from The Smiths, Matthew Broderick, and produced the film Midnight in the Garden of Good and Evil."
,9,2,HT,"In the late 1980s, he contracted with Al Teller, the chairman of MCA (now Universal Music Group), to obtain acts for his newly-created record label called Gasoline Alley."
,10,2,N,
,11,2,N,
,12,2,HT,"In 1994, he founded Red Ant Records with Al Teller who had left MCA where signed they Divine (which had the 1998 hit single Lately), Cheap Trick, and Salt-N-Pepa."
,13,2,HT,"In 1999, Irving Azoff engaged him to help book acts at the boutique concert company Concerts West (founded by Paul Gongaware and John Meglen) which had just been sold to the Anschutz Entertainment Group."
,14,2,N,
,15,2,N,
,16,2,HT,"While CEO, he hired Clear Channel executives Chuck Morris and Brent Fedrizzi; brokered the purchase of rival Goldenvoice; purchased 50% of Coachella; expanded into New York by taking over the staff (including Debra Rathwell) of Mitch Slater's Metropolitan Entertainment after it was purchased by Live Nation; and opened The O2 Arena in London hiring Rob Hallett as booking agent (opening with Bon Jovi, Justin Timberlake, and Bocelli)."
,17,2,HT,"Along with Quint Davis and George Wein, Phillips successfully promoted the New Orleans Jazz & Heritage Festival and along with John Meglen was able to book Celine Dion to open the Colosseum at Caesars and then 50 nights with Michael Jackson thanks to company founder Philip Anschutz's friendship with Tom Barrack."
,18,2,N,
,19,2,N,
,20,2,HT,"In 2016, he was asked by Andrew Axelrod at Axar Capital and German insurer Allianz to run Robert F. X. Sillerman-founded concert promoter SFX Entertainment which they had purchased out of bankruptcy."
,21,2,HT,"Phillips hired Chuck Ciongoli and Gary Richards, renamed the company LiveStyle, and moved the headquarters to Los Angeles."
,22,2,N,
,23,2,N,
