before,after,paragraphIndex,annotation,sentences
,0,0,HT,"Majid Al Mohandis Al-Attabi (Arabic: ماجد المهندس العتابي; born October 25, 1971) is an Iraqi-Saudi singer and composer."
,1,0,N,
,0,2,HT,"Al Mohandis was born 25, October 1971 in Baghdad, Iraq."
0.0,1,2,HM,"Al Mohandis was born 25, October 1971 in Baghdad, Iraq. He studied Engineering in Baghdad, hence the nickname ""Al Mohandis (المهندس),"" which means ""the engineer"" in Arabic."
,2,2,N,
,3,2,N,
,4,2,N,
,5,2,HT,Majid even worked as a tailor for several years while chasing his artistic ambitions.
,6,2,N,
,0,4,N,
,1,4,HT,"He was given Saudi citizenship by King Abdullah in 2010, while he retained his Iraqi citizenship—amid criticism from some Iraqis."
,0,15,HT,"""Majid Almuhandis"" (2015)"
