before,after,paragraphIndex,annotation,sentences
,0,0,HT,Adam Stanger is an American musician best known as the bassist for the band Comes with the Fall.
,1,0,N,
,2,0,HT,"The following year, Comes with the Fall were announced to be Jerry Cantrell's opening and backing band for his tour in support of Degradation Trip, Cantrell's second solo album."
,3,0,HT,"Comes with the Fall toured with Cantrell throughout 2002, while they released a live album, titled Live 2002, the same year."
,4,0,N,
,0,2,N,
,0,4,HT,"In the 1990s, Stanger formed the band Big Hate along with singer-guitarist Brian Stanger, his brother, and drummer Stephen Panas."
,1,4,HT,"Upon relocating from New York to Georgia, they were joined by second guitarist Rusty Cobb."
,2,4,N,
,3,4,N,
,0,6,HM,"In 1999, Stanger formed the band Comes with the Fall along with singer-guitarist William DuVall, guitarist Nico Constantine, and drummer Bevan Davies in Atlanta, Georgia."
,1,6,N,
,2,6,N,
,3,6,HT,Their self-titled album was released the same year through DuVall's DVL Records.
,4,6,HT,"In 2001, Comes with the Fall were announced as the main support, along with Swarm, for Jerry Cantrell's solo tour."
,5,6,N,
,6,6,HT,They toured with Cantrell throughout 2002.
,7,6,N,
,8,6,HT,"As Comes With The Fall was doing double duty as an playing same shows both as Comes With The Fall, then backing Jerry Cantrell."
,9,6,N,
,10,6,HT,"The following year, Comes with the Fall were announced to be Cantrell's opening and backing band for his tour in support of Degradation Trip, Cantrell's second solo album."
,11,6,HT,"Comes with the Fall toured with Cantrell throughout 2002, while they released a live album, titled Live 2002, the same year."
,12,6,N,
,13,6,N,
,14,6,N,
,0,8,HT,"While touring with Jerry Cantrell and Comes with the Fall in 2002, Stanger met singer-guitarist Eric Bradley and drummer Josh Howser."
,1,8,HM,"With the addition of second guitarist Jason Saracco, they formed the band Melt and release a five-track CD in 2005 called Color the Sky."
,2,8,N,
