before,after,paragraphIndex,annotation,sentences
,0,0,N,
,0,1,HT,"Tucker has released four studio albums: All Right Now (2009), Soul Said Yes (2011)"
,1,1,N,
,2,1,HT,She was named Jazz Vocalist of the Year at the 2016 and 2017 Nashville Industry Music Awards.
,3,1,N,
,4,1,N,
,5,1,HT,Tucker has performed internationally with her ensemble since 2009.
,6,1,HT,She appeared on the Tavis Smiley Show in 2015 and was the opening act for Gregory Porter in 2016.
,7,1,HT,She won the silver medal in the American Traditions Vocal Competition in 2017.
,8,1,HT,"She has shared the stage with Lonnie Smith, 7-string guitarist Charlie Hunter, and pianist Johnny O'Neal at The Blue Note in New York City, The San Jose Jazz Festival, Smoke Jazz and Supper Club in New York City, Sculler's in Boston, the Oklahoma Jazz Hall of Fame, and Snug Harbor in New Orleans."
,9,1,HT,"In November 2016, she shared the stage with Vince Gill and the Time Jumpers."
,10,1,N,
,11,1,HT,"She is a touring member of the Charlie Hunter Trio, with whom she has performed throughout the Midwest and east coast."
,0,3,HT,"Dara Tucker was born in Tulsa, Oklahoma as the third of seven children to music minister and gospel recording artist Doyle Tucker and singer Lynda Tucker."
,1,3,N,
,2,3,N,
,3,3,HT,"Dara's family spent time in Spokane, Washington, Detroit, Michigan, Fayetteville, Arkansas, Pasadena, California and Baltimore, Maryland."
,4,3,N,
,5,3,N,
,6,3,HT,"After graduating, Tucker worked for a few years in the field of International business."
,7,3,HT,"She then moved to Interlaken, Switzerland to study German while aupairing."
,0,5,HT,"Dara Tucker began songwriting while living in Switzerland in 2003, and in 2004, moved to Nashville to pursue a career as a singer-songwriter."
,1,5,HT,"She recorded the first of her albums, ""All Right Now"" in 2009."
,2,5,N,
,3,5,HT,"Her second album, ""Soul Said Yes"" (2011) was a blend of R&B, jazz and Gospel, and featured seven string guitarist, Charlie Hunter."
,4,5,N,
,5,5,N,
,0,6,HT,"Tucker's third release, ""The Sun Season"" (2014) was recorded in Astoria, Queens, New York."
0.0,1,6,HM,"Tucker's third release, ""The Sun Season"" (2014) was recorded in Astoria, Queens, New York. Ten of the twelve songs on ""The Sun Season"" were written by Tucker."
,2,6,N,
,3,6,N,
,4,6,HT,"On June 29, 2015, Dara was interviewed by Tavis Smiley for his PBS television show."
,5,6,HT,"On the show, she performed an original song she wrote with her sister, Diamond Tucker entitled, ""Giants"" from The Sun Season."
,6,6,N,
,7,6,HT,"She opened for Gregory Porter in Nashville, TN on June 4, 2016, at the Tennessee Performing Arts Center."
,8,6,HT,"Dara Tucker is a frequent performer at the Nashville Jazz Workshop, and Rudy's Jazz Club and performed her New York CD release show at ""Smoke Jazz and Supper Club"" on New York City's upper west side in August 2014."
,0,7,HT,Dara Tucker was a finalist in the Mid-Atlantic Jazz Festival's vocal competition in 2016.
,1,7,HM,"Dara won the silver medal at the ""American Traditions"" vocal competition in Savannah, GA in February 2017."
,2,7,N,
,3,7,N,
,0,8,HT,"Dara Tucker released a full-length project on April 30, 2017, called, ""Oklahoma Rain"" which chronicles her journey of love, loss and healing in the wake of losing both her parents in 2014."
,1,8,N,
,2,8,N,
,3,8,N,
,4,8,N,
,5,8,HT,"In 2018, Dara embarked on a set of appearances as a touring member of the Charlie Hunter Trio."
,6,8,HT,She has performed with the group throughout the Midwest.
,7,8,HT,She will perform several duo shows with Charlie Hunter in 2018 opening for the California Honeydrops on the east coast.
,0,10,N,
,1,10,N,
,2,10,N,
,3,10,N,
,0,12,N,
,0,30,N,
